"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Pseudocongruent phylogeography reflects unique responses to environmental perturbations in a biodiversity hotspot","https://scispace.com/paper/pseudocongruent-phylogeography-reflects-unique-responses-to-338lxkxr","2022","Journal Article","Journal of Biogeography","Theo Busschau
A. Jordaan
Werner Conradie
Savel R. Daniels","10.1111/jbi.14334","","Comparative phylogeographic studies provide important insights into the biogeographic processes shaping regional patterns of diversity. Yet, comparative studies are lacking for southern African herpetofauna, despite their high diversity. We statistically compare phylogeographic structure and divergence‐time estimates among five co‐distributed forest‐living herpetofaunal taxa to assess rivers, climatic refugia and climatic gradients as congruent drivers of phylogeographic diversity.","In this paper, the authors statistically compare phylogeographic structure and divergence time estimates among five co-distributed forest living herpetofaunal taxa to assess rivers, climatic refugia and climatic gradients as congruent drivers of diversity."
"Genetic variation of the most abundant forest‐dwelling rodents in Central Africa (Praomys jacksoni complex): Evidence for Pleistocene refugia in both montane and lowland forests","https://scispace.com/paper/genetic-variation-of-the-most-abundant-forest-dwelling-2q2ooc1p1l","2019","Journal Article","Journal of Biogeography","Daniela Mizerovská
Daniela Mizerovská
Violaine Nicolas
Terrence C. Demos
Dudu Akaibe
Marc Colyn
Christiane Denys
Prince Kaleme
Pionus Katuala
Jan Kennis
Julian C. Kerbis Peterhans
Julian C. Kerbis Peterhans
Anne Laudisoit
Anne Laudisoit
Alain Didier Missoup
Radim Šumbera
Erik Verheyen
Erik Verheyen
Josef Bryja
Josef Bryja","10.1111/JBI.13604","","Aim We investigate the Plio-Pleistocene evolutionary history of one of the most abundant rodents in Afrotropical forests. Specifically, we ask how their diversification was influenced by climate change, topography and major rivers. Location Tropical Africa: Lower Guinea (including Cameroon volcanic line; CVL), Congolia, Albertine Rift (AR), Kenyan highlands (KH). Taxon Murine rodents of the Praomys jacksoni complex. Methods We used 849 genotyped individuals to describe the overall diversity and spatial genetic structure across a majority of their known distribution area. The combination of one mitochondrial and three nuclear markers was used to infer dated phylogenies using Bayesian and maximum likelihood approaches. Genetic structure was further assessed by multispecies coalescent species delimitation. Current and past distributions of particular taxa were predicted using environmental niche modelling. Results The complex is composed of five major genetic clades (proposed species). Two of them are restricted to specific habitat types (either montane forests of AR or wetlands in lowland forests along the Congo River), three others have wide geographic distributions and lower levels of ecological specialization. The earliest divergence is dated to the Plio-Pleistocene boundary and is in accordance with the separation of AR forests and Guineo-Congolian forests. Further diversification of the complex is associated with Pleistocene climate changes. Relatively stable refugia of suitable climatic conditions were identified in lowland Congolia (for two species currently distributed only in lowland forests) as well as in montane forests of CVL, AR, KH (playing the role of reservoirs of diversity). Large rivers, especially the Congo River, are important barriers to gene flow for most taxa, but probably were not the primary cause of differentiation. Main conclusions The evolutionary history of the complex was primarily affected by Pleistocene climate changes and diversification in forest refugia. There is little support for ecological parapatric speciation or the riverine barrier hypothesis.","In this paper, the authors investigated the Plio-Pleistocene evolutionary history of one of the most abundant rodents in Afrotropical forests and asked how their diversification was influenced by climate change, topography and major rivers."
"Comparative Phylogeography of Ethiopian anurans: impact of the Great Rift Valley and Pleistocene climate change","https://scispace.com/paper/comparative-phylogeography-of-ethiopian-anurans-impact-of-31e1qtqcu8","2016","Journal Article","BMC Evolutionary Biology","Xenia Freilich
Xenia Freilich
José D. Anadón
José D. Anadón
Jolanta Bukala
Ordaliza Calderon
Ronveer Chakraborty
Stephanie Boissinot","10.1186/S12862-016-0774-1","https://scispace.com/pdf/comparative-phylogeography-of-ethiopian-anurans-impact-of-31e1qtqcu8.pdf","The Ethiopian highlands are a biodiversity hotspot, split by the Great Rift Valley into two distinct systems of plateaus and mountains. The Rift Valley is currently hot and dry and acts as a barrier to gene flow for highland-adapted species. It is however unlikely that the conditions in the Rift were inhospitable to highland species during the entire Pleistocene. To assess the significance of the Ethiopian Rift as a biogeographic barrier as well as the impact Pleistocene climatic changes have had on the evolution of Ethiopian organisms, we performed phylogeographic analyses and developed present and past niche models on seven anuran species with different elevational and ecological preferences. We found that highland species on the east and the west sides of the Rift are genetically differentiated and have not experienced any detectable gene flow for at least 0.4 my. In contrast, species found at elevations lower than 2500 m do not show any population structure. We also determined that highland species have lower effective population sizes than lowland species, which have experienced a large, yet gradual, demographic expansion, starting approximately half a million year ago. The pattern we report here is consistent with the increasingly warmer and drier conditions of the Pleistocene in East Africa, which resulted in the expansion of savanna, the fragmentation of forests and the shrinking of highland habitats. Climatic niche models indicated that the Rift is currently non suitable for most of the studied species, but it could have been a more permeable barrier during the Last Glacial Maximum. However, considering the strong genetic structure of highland species, we hypothesize that the barrier mechanisms at the Rift are not only climatic but also topographical.","The pattern reported here is consistent with the increasingly warmer and drier conditions of the Pleistocene in East Africa, which resulted in the expansion of savanna, the fragmentation of forests and the shrinking of highland habitats."
"Evaluating the role of Pleistocene refugia, rivers and environmental variation in the diversification of central African duikers (genera Cephalophus and Philantomba)","https://scispace.com/paper/evaluating-the-role-of-pleistocene-refugia-rivers-and-179r1acbpd","2017","Journal Article","BMC Evolutionary Biology","Stephan Ntie
Anne R. Davis
Katrin Hils
Katrin Hils
Patrick Mickala
Henri A. Thomassen
Katy Morgan
Hadrien Vanthomme
Mary Katherine Gonder
Nicola M. Anthony","10.1186/S12862-017-1054-4","https://scispace.com/pdf/evaluating-the-role-of-pleistocene-refugia-rivers-and-179r1acbpd.pdf","This study aims to assess the role that Pleistocene refugia, rivers and local habitat conditions may have played in the evolutionary diversification of three central African duiker species (Cephalophus dorsalis, C. callipygus and Philantomba monticola). Genetic data from geo-referenced feces were collected from a wide range of sites across Central Africa. Historical patterns of population genetic structure were assessed using a ~ 650 bp fragment of the mitochondrial control region and contemporary patterns of genetic differentiation were evaluated using 12 polymorphic microsatellite loci. Mitochondrial analyses revealed that populations of C. callipygus and P. monticola in the Gulf of Guinea refugium are distinct from other populations in west central Africa. All three species exhibit signatures of past population expansion across much of the study area consistent with a history of postglacial expansion. There was no strong evidence for a riverine barrier effect in any of the three species, suggesting that duikers can readily cross major rivers. Generalized dissimilarity models (GDM) showed that environmental variation explains most of the nuclear genetic differentiation in both C. callipygus and P. monticola. The forest-savanna transition across central Cameroon and the Plateaux Bateke region in southeastern Gabon show the highest environmentally-associated turnover in genetic variability. A pattern of genetic differentiation was also evident between the coast and forest interior that may reflect differences in precipitation and/or vegetation. Findings from this study highlight the historical impact of Pleistocene fragmentation and current influence of environmental variation on genetic structure in duikers. Conservation efforts should therefore target areas that harbor as much environmentally-associated genetic variation as possible in order to maximize species’ capacity to adapt to environmental change.","Findings from this study highlight the historical impact of Pleistocene fragmentation and current influence of environmental variation on genetic structure in duikers, and conservation efforts should target areas that harbor as much environmentally-associated genetic variation as possible in order to maximize species’ capacity to adapt to environmental change."
"Phylogeography and conservation genetics of a giant lobelia (Lobelia giberroa) in Ethiopian and Tropical East African mountains.","https://scispace.com/paper/phylogeography-and-conservation-genetics-of-a-giant-lobelia-3m8yd5ttdg","2007","Journal Article","Molecular Ecology","Mulugeta Kebede
Mulugeta Kebede
Dorothee Ehrich
Pierre Taberlet
Sileshi Nemomissa
Christian Brochmann","10.1111/J.1365-294X.2007.03232.X","https://www.zoology.ubc.ca/~etaylor/524www/Lobelia.pdf","Lobelia giberroa is a giant rosette plant growing in the afro-montane belt of the afro-alpine environment, a unique and little-studied ecosystem occupying the high mountains of eastern Africa. We analysed amplified fragment length polymorphisms (AFLPs) from 11 mountain systems in Ethiopia and Tropical East Africa to infer the phylogeographical history of the species. A total of 191 individuals were investigated from 25 populations. Principal coordinate analysis and population structure analyses revealed three major phylogeographical groups: the Ethiopian mountains and one group on each side of the Rift Valley in Tropical East Africa, respectively: Elgon-Cherangani and Kenya-Aberdare-Kilimanjaro-Meru. Analysis of Molecular Variance showed 55.7% variance among the three groups, suggesting an old divergence. Together with a clear geographical substructure within the main groups, this pattern indicates gradual expansion and supports the montane forest bridge hypothesis, stating that the area occupied by forest was larger and more continuous in previous interglacials and earlier in the present interglacial. Genetic diversity was lower in Ethiopia than in the other two main groups, possibly due to an ancient founder effect when Ethiopia was colonized from the south.","Genetic diversity was lower in Ethiopia than in the other two main groups, possibly due to an ancient founder effect when Ethiopia was colonized from the south, and this pattern indicates gradual expansion and supports the montane forest bridge hypothesis."
"Floristic composition and turnover analysis in Dahomey Gap and the surrounding sub-humid Togolese mountain minor forest refuges: importance for biogeography and biodiversity conservation in sub-Saharan Africa","https://scispace.com/paper/floristic-composition-and-turnover-analysis-in-dahomey-gap-fjkandkxeihh","2024","Repository","","Kossi Adjossou
Kouami KOKOU
Marc Deconchat","10.60692/h0wpd-a7102","","Aims Although minor climatic forest refuges were important as key areas for the long-term persistence of species and genetic diversity, and can again function as refuges during present and future climatic changes, they have received little attention in sub-Saharan Africa. The objectives in this paper were to assess the Togolese montane riparian forests as minor sub-Saharan forest refugia, examine the contribution of minor sub-Saharan forest refugia to the larger forest refugia using the Togolese montane riparian forests as a model, and discuss the implication of these results for biogeography and forest biodiversity conservation in sub-Saharan tropical Africa based on the floristic approach. Location Southwest Togo, West Africa, sub-Saharan Upper Guinea Region Methods Floristic data were collected across Togolese mountain riparian forests through an intensive botanical inventory using the survey approach (n=198; 50×10 m2). A comparative analysis was performed on the basis of floristic criteria and attributes related to climatic forest refuges. Results According to floristic attributes, the riparian forests of the subhumid Togolese mountains were important minor refuges for rainforests during Pleistocene warming. They share about 60% of their current species richness (868 species) with the large sub-Saharan forest refuges. Main conclusions The floristic data were similar to that of previous studies focusing on the forest refugia around the DG and elsewhere worldwide. However, they seem to be incompatible with the ideas that the DG forest flora may be essentially a relic of the early Holocene, when the geographical distribution of the Guinean-Congolian forest was maximum. Efforts to maintain maximum species diversity in sub-Saharan Africa should therefore pay particular attention to the conservation of minor forest refugia. This study asks important questions about the patterns of disjunction, which should be focused on in further studies. Keywords Tropical biodiversity, Forest refuges, Floristic approach, Dahomey Gap (DG), Togolese Mountain, Vegetation ","This study assesses the Togolese montane riparian forests as minor sub-Saharan forest refugia, highlighting their importance for biogeography and biodiversity conservation in sub-Saharan Africa, and emphasizes the need to conserve these refugia to maintain species diversity."
"Historical relationships of African mountains based on cladistic analysis of distributions and endemism of flightless insects","https://scispace.com/paper/historical-relationships-of-african-mountains-based-on-4lc60mnomv","2007","Journal Article","African Entomology","Simone Fattorini","10.4001/1021-3589-15.2.340","https://bioone.org/journals/african-entomology/volume-15/issue-2/1021-3589-15.2.340/Historical-relationships-of-African-mountains-based-on-cladistic-analysis-of/10.4001/1021-3589-15.2.340.pdf","Distributional and taxonomic information on flightless insects were used in a cladistic analysis of distributions and endemism (CADE) to generate a testable hypothesis of area-relationships for the central eastern African mountains. A tree was obtained where the relationships of all mountain areas were resolved according to a hierarchical, time-dependent sequence of vicariance events. It is inferred that most of the present species distributions originated as a consequence of forest fragmentation during the Pleistocene cycles of cooling and drying of the climate. Around 150 000–130 000 years ago, Africa experienced colder, dryer conditions than present conditions. This could have been the first stimulus in the last glacial/interglacial cycle for a large vicariance among different mountain systems. About 130 000 years ago, a warmer, moister phase than the present began, and this condition could have represented an important occasion for the widespread distribution of some genera and species among neighbour...","It is inferred that most of the present species distributions originated as a consequence of forest fragmentation during the Pleistocene cycles of cooling and drying of the climate."
"Genetic consequences of Pleistocene range shifts: contrast between the Arctic, the Alps and the East African mountains","https://scispace.com/paper/genetic-consequences-of-pleistocene-range-shifts-contrast-2rmqqkk178","2007","Journal Article","Molecular Ecology","Dorothee Ehrich
Myriam Gaudeul
Adane Assefa
Adane Assefa
Marcus A. Koch
Klaus Mummenhoff
Sileshi Nemomissa
Christian Brochmann","10.1111/J.1365-294X.2007.03299.X","https://scispace.com/pdf/genetic-consequences-of-pleistocene-range-shifts-contrast-2rmqqkk178.pdf","In wide-ranging species, the genetic consequences of range shifts in response to climate change during the Pleistocene can be predicted to differ among different parts of the distribution area. We used amplified fragment length polymorphism data to compare the genetic structure of Arabis alpina, a widespread arctic-alpine and afro-alpine plant, in three distinct parts of its range: the North Atlantic region, which was recolonized after the last ice age, the European Alps, where range shifts were probably primarily altitudinal, and the high mountains of East Africa, where the contemporary mountain top populations result from range contraction. Genetic structure was inferred using clustering analyses and estimates of genetic diversity within and between populations. There was virtually no diversity in the vast North Atlantic region, which was probably recolonized from a single refugial population, possibly located between the Alps and the northern ice sheets. In the European mountains, genetic diversity was high and distinct genetic groups had a patchy and sometimes disjunct distribution. In the African mountains, genetic diversity was high, clearly structured and partially in accordance with a previous chloroplast phylogeography. The fragmented structure in the European and African mountains indicated that A. alpina disperses little among established populations. Occasional long-distance dispersal events were, however, suggested in all regions. The lack of genetic diversity in the north may be explained by leading-edge colonization by this pioneer plant in glacier forelands, closely following the retracting glaciers. Overall, the genetic structure observed corresponded to the expectations based on the environmental history of the different regions.","The genetic structure observed corresponded to the expectations based on the environmental history of the different regions, and the fragmented structure in the European and African mountains indicated that A. alpina disperses little among established populations."
"Varied diversification patterns and distinct demographic trajectories in Ethiopian montane forest bird (Aves: Passeriformes) populations separated by the Great Rift Valley","https://scispace.com/paper/varied-diversification-patterns-and-distinct-demographic-2i6wu052","2022","Journal Article","Molecular Ecology","Ana BÎRSAN","10.1111/mec.16417","","Taxon-specific characteristics and extrinsic climatic and geological forces may both shape population differentiation and speciation. In geographically and taxonomically focused investigations, differentiation may occur synchronously as species respond to the same external conditions. Conversely, when evolution is investigated in taxa with largely varying traits, population differentiation and speciation is complex and shaped by interactions of Earth's template and species-specific traits. As such, it is important to characterize evolutionary histories broadly across the tree of life, especially in geographic regions that are exceptionally diverse and under pressures from human activities such as in biodiversity hotspots. Here, using whole-genome sequencing data, we characterize genomic variation in populations of six Ethiopian Highlands forest bird species separated by a lowland biogeographic barrier, the Great Rift Valley (GRV). In all six species, populations on either side of the GRV exhibited significant but varying levels of genetic differentiation. Species' dispersal ability was negatively correlated with levels of population differentiation. Isolation with migration models indicated varied patterns of population differentiation and connectivity among populations of the focal species. We found that demographic histories-estimated for each individual-varied by both species and population but were consistent between individuals of the same species and sampling region. We found that genomic diversity varied by half an order of magnitude across species, and that this variation could largely be explained by the harmonic mean of effective population size over the past 200,000 years. Overall, we found that even in highly dispersive species like birds, the GRV acts as a substantial biogeographic barrier. ","This article used whole-genome sequencing data to characterize genomic variation in populations of six Ethiopian Highlands forest bird species separated by a lowland biogeographic barrier, the Great Rift Valley (GRV)."
"A Review of Endemic Species in the Eastern Arc Afromontane Region: Importance, Inferences, and Conservation","https://scispace.com/paper/a-review-of-endemic-species-in-the-eastern-arc-afromontane-3v5i512pmf","2008","","","Carl Skarbek","","https://scispace.com/pdf/a-review-of-endemic-species-in-the-eastern-arc-afromontane-3v5i512pmf.pdf","The Eastern Arc mountain region has been identified as one of the top 25 biodiversity “hotspots” worldwide, and contains a large proportion of endemic species The endemic species are invaluable resources This review paper will explore and discuss the possible theories behind the high rate of endemism The importance of these endemics to local peoples and to the greater global community has been studied thoroughly, and these results are presented in further detail in this paper The Eastern Arc is also facing many problems that are threatening the biodiversity and rare endemic species of this region Human expansion into natural habitat, as well as deforestation and forest fragmentation are among the most pressing issues The causes and impacts of these issues will be explored and suggestions for the protection and conservation of endemic species and biodiversity will be discussed","The Eastern Arc mountain region has been identified as one of the top 25 biodiversity hotspots worldwide, and contains a large proportion of endemic species The endemic species are invaluable resources This review paper will explore and discuss the possible theories behind the high rate of endemism as mentioned in this paper."
"Niche divergence promotes rapid diversification of East African sky island white‐eyes (Aves: Zosteropidae)","https://scispace.com/paper/niche-divergence-promotes-rapid-diversification-of-east-ha66ox8vzd","2014","Journal Article","Molecular Ecology","Siobhan C. Cox
Siobhan C. Cox
Robert Prys-Jones
Jan Christian Habel
Bernard A Amakobe
Julia J. Day","10.1111/MEC.12840","https://onlinelibrary.wiley.com/doi/pdf/10.1111/mec.12840","The Eastern Afromontane biodiversity hotspot composed of highly fragmented forested highlands (sky islands) harbours exceptional diversity and endemicity, particularly within birds. To explain their elevated diversity within this region, models founded on niche conservatism have been offered, although detailed phylogeographic studies are limited to a few avian lineages. Here, we focus on the recent songbird genus Zosterops, represented by montane and lowland members, to test the roles of niche conservatism versus niche divergence in the diversification and colonization of East Africa's sky islands. The species-rich white-eyes are a typically homogeneous family with an exceptional colonizing ability, but in contrast to their diversity on oceanic islands, continental diversity is considered depauperate and has been largely neglected. Molecular phylogenetic analysis of ~140 taxa reveals extensive polyphyly among different montane populations of Z. poliogastrus. These larger endemic birds are shown to be more closely related to taxa with divergent habitat types, altitudinal distributions and dispersal abilities than they are to populations of restricted endemics that occur in neighbouring montane forest fragments. This repeated transition between lowland and highland habitats over time demonstrate that diversification of the focal group is explained by niche divergence. Our results also highlight an underestimation of diversity compared to morphological studies that has implications for their taxonomy and conservation. Molecular dating suggests that the spatially extensive African radiation arose exceptionally rapidly (1–2.5 Ma) during the fluctuating Plio-Pleistocene climate, which may have provided the primary driver for lineage diversification.","Molecular dating suggests that the spatially extensive African radiation arose exceptionally rapidly during the fluctuating Plio‐Pleistocene climate, which may have provided the primary driver for lineage diversification."
"The role of Pleistocene refugia and rivers in shaping gorilla genetic diversity in central Africa.","https://scispace.com/paper/the-role-of-pleistocene-refugia-and-rivers-in-shaping-5d5ap8x7gz","2007","Journal Article","Proceedings of the National Academy of Sciences of the United States of America","Nicola M. Anthony
Nicola M. Anthony
Mireille Johnson-Bawe
Kathryn J. Jeffery
Kathryn J. Jeffery
Stephen L. Clifford
Katharine Abernethy
Caroline E. G. Tutin
Sally A. Lahm
Lee J. T. White
John F. Utley
E. Jean Wickings
Michael William Bruford","10.1073/PNAS.0704816105","https://www.pnas.org/content/pnas/104/51/20432.full.pdf","The role of Pleistocene forest refugia and rivers in the evolutionary diversification of tropical biota has been the subject of considerable debate. A range-wide analysis of gorilla mitochondrial and nuclear variation was used to test the potential role of both refugia and rivers in shaping genetic diversity in current populations. Results reveal strong patterns of regional differentiation that are consistent with refugial hypotheses for central Africa. Four major mitochondrial haplogroups are evident with the greatest divergence between eastern (A, B) and western (C, D) gorillas. Coalescent simulations reject a model of recent east–west separation during the last glacial maximum but are consistent with a divergence time within the Pleistocene. Microsatellite data also support a similar regional pattern of population genetic structure. Signatures of demographic expansion were detected in eastern lowland (B) and Gabon/Congo (D3) mitochondrial haplogroups and are consistent with a history of postglacial expansion from formerly isolated refugia. Although most mitochondrial haplogroups are regionally defined, limited admixture is evident between neighboring haplogroups. Mantel tests reveal a significant isolation-by-distance effect among western lowland gorilla populations. However, mitochondrial genetic distances also correlate with the distance required to circumnavigate intervening rivers, indicating a possible role for rivers in partitioning gorilla genetic diversity. Comparative data are needed to evaluate the importance of both mechanisms of vicariance in other African rainforest taxa.","A range-wide analysis of gorilla mitochondrial and nuclear variation was used to test the potential role of both refugia and rivers in shaping genetic diversity in current populations, revealing strong patterns of regional differentiation that are consistent with refugial hypotheses for central Africa."
"Phylogeography of Jackson's Forest Lizard Adolfus jacksoni (Sauria: Lacertidae) Reveals Cryptic Diversity in the Highlands of East Africa","https://scispace.com/paper/phylogeography-of-jackson-s-forest-lizard-adolfus-jacksoni-3xx5safa1u","2018","Journal Article","Herpetological Monographs","Eli Greenbaum
Stephanie Dowell Beer
Daniel F. Hughes
Philipp Wagner
Christopher G. Anderson
Cesar O. Villanueva
Patrick Malonza
Chifundera Kusamba
Wandege M. Muninga
Mwenebatu M. Aristote
William R. Branch","10.1655/HERPMONOGRAPHS-D-18-00005.1","https://bioone.org/journals/herpetological-monographs/volume-32/issue-1/HERPMONOGRAPHS-D-18-00005.1/Phylogeography-of-Jacksons-Forest-Lizard-Adolfus-jacksoni-Sauria--Lacertidae/10.1655/HERPMONOGRAPHS-D-18-00005.1.pdf","Jackson's Forest Lizard (Adolfus jacksoni) is widespread throughout the highlands of the Albertine Rift, southern Uganda, western and central Kenya, and northern Tanzania. To understand th...","Results from phylogenetic analyses and additional morphological data indicated that Adolfus jacksoni occurs throughout the Albertine Rift, likely from the Kabobo Plateau to the Lendu Plateau of Democratic Republic of the Congo, as well as southern Uganda, Mt. Elgon, and the highlands of western Kenya on the western side of the Kenyan Rift."
"Comparative Population Genomics of African Montane Forest Mammals Support Population Persistence across a Climatic Gradient and Quaternary Climatic Cycles","https://scispace.com/paper/comparative-population-genomics-of-african-montane-forest-5eulia38sv","2015","Journal Article","PLOS ONE","Terrence C. Demos
Terrence C. Demos
Julian C. Kerbis Peterhans
Julian C. Kerbis Peterhans
Tyler A. Joseph
John D. Robinson
John D. Robinson
Bernard Agwanda
Michael J. Hickerson
Michael J. Hickerson","10.1371/JOURNAL.PONE.0131800","https://scispace.com/pdf/comparative-population-genomics-of-african-montane-forest-5eulia38sv.pdf","The Eastern Afromontane biodiversity hotspot (EABH) has the highest concentration of biodiversity in tropical Africa, yet few studies have investigated recent historical diversification processes in EABH lineages. Herein, we analyze restriction-site associated DNA-sequences (RAD-Seq) to study recent historical processes in co-distributed mouse (Hylomyscus) and shrew (Sylvisorex) species complexes, with an aim to better determine how historical paleoenvironmental processes might have contributed to the EABH’s high diversity. We analyzed complete SNP matrices of > 50,000 RAD loci to delineate populations, reconstruct the history of isolation and admixture, and discover geographic patterns of genetic partitioning. These analyses demonstrate that persistently unsuitable habitat may have isolated multiple populations distributed across montane habitat islands in the Itombwe Massif and Albertine Rift to the west as well as Mt Elgon and Kenyan Highlands to the east. We detected low genetic diversity in Kenyan Highland populations of both genera, consistent with smaller historical population sizes in this region. We additionally tested predictions that Albertine Rift populations are older and more persistently isolated compared to the Kenyan Highlands. Phylogenetic analyses support greater historical isolation among Albertine Rift populations of both shrews and mice compared to the Kenyan Highlands and suggest that there are genetically isolated populations from both focal genera in the Itombwe Massif, Democratic Republic of Congo. The Albertine Rift ecoregion has the highest mammalian tropical forest species richness per unit area on earth. Our results clearly support accelerating efforts to conserve this diversity.","Analysis of restriction-site associated DNA-sequences (RAD-Seq) to study recent historical processes in co-distributed mouse and shrew species complexes suggests that there are genetically isolated populations from both focal genera in the Itombwe Massif and Albertine Rift ecoregion, Democratic Republic of Congo."
"Molecular Biogeography: Towards an Integrated Framework for Conserving Pan-African Biodiversity","https://scispace.com/paper/molecular-biogeography-towards-an-integrated-framework-for-20axvylfpg","2007","Journal Article","PLOS ONE","Yoshan Moodley
Michael William Bruford","10.1371/JOURNAL.PONE.0000454","https://scispace.com/pdf/molecular-biogeography-towards-an-integrated-framework-for-20axvylfpg.pdf","Background.
Biogeographic models partition ecologically similar species assemblages into discrete ecoregions. However, the history, relationship and interactions between these regions and their assemblages have rarely been explored.
Methodology/Principal Findings.
Here we develop a taxon-based approach that explicitly utilises molecular information to compare ecoregion history and status, which we exemplify using a continentally distributed mammalian species: the African bushbuck (Tragelaphus scriptus). We reveal unprecedented levels of genetic diversity and structure in this species and show that ecoregion biogeographic history better explains the distribution of molecular variation than phenotypic similarity or geography. We extend these data to explore ecoregion connectivity, identify core habitats and infer ecological affinities from them.
Conclusions/Significance.
This analysis defines 28 key biogeographic regions for sub-Saharan Africa, and provides a valuable framework for the incorporation of genetic and biogeographic information into a more widely applicable model for the conservation of continental biodiversity.","A taxon-based approach is developed that explicitly utilises molecular information to compare ecoregion history and status, which is exemplified using a continentally distributed mammalian species: the African bushbuck, and reveals unprecedented levels of genetic diversity and structure."
"Divergence at the edges: peripatric isolation in the montane spiny throated reed frog complex","https://scispace.com/paper/divergence-at-the-edges-peripatric-isolation-in-the-montane-3z49ou8d7m","2015","Journal Article","BMC Evolutionary Biology","Lucinda P. Lawson
Lucinda P. Lawson
Lucinda P. Lawson
John M. Bates
John M. Bates
Michele Menegon
Simon P. Loader","10.1186/S12862-015-0384-3","https://scispace.com/pdf/divergence-at-the-edges-peripatric-isolation-in-the-montane-3z49ou8d7m.pdf","Peripatric speciation and peripheral isolation have uncertain importance in species accumulation, and are largely overshadowed by assumed dominance of allopatric modes of speciation Understanding the role of different speciation mechanisms within biodiversity hotspots is central to understanding the generation of biological diversity Here, we use a phylogeographic analysis of the spiny-throated reed frogs and examine sister pairings with unbalanced current distributional ranges for characteristics of peripatric speciation We further investigate whether forest/grassland mosaic adapted species are more likely created through peripatric speciation due to instability of this habitat type We reconstructed a multi-locus molecular phylogeny of spiny-throated reed frogs which we then combined with comparative morphologic data to delimit species and analyze historical demographic change; identifying three new species Three potential peripatric speciation events were identified along with one case of allopatric speciation Peripatric speciation is supported through uneven potential and realized distributions and uneven population size estimates based on field collections An associated climate shift was observed in most potentially peripatric splits Morphological variation was highest in sexually dimorphic traits such as body size and gular shape, but this variation was not limited to peripatric species pairs as hypothesized The potentially allopatric species pair showed no niche shifts and equivalent effective population sizes, ruling out peripatry in that speciation event Two major ecological niche shifts were recovered within this radiation, possibly as adaptations to occupy areas of grassland that became more prevalent in the last 5 million years Restricted and fluctuating grassland mosaics within forests might promote peripatric speciation in the Eastern Arc Biodiversity Hotspot (EABH) In our case study, peripatric speciation appears to be an important driver of diversity within the EABH biodiversity hotspot, implying it could be a significant speciation mechanism in highly fragmented ecosystems Extensive peripatric speciation in this montane archipelago may explain the abundance of discrete lineages within the limited area of the EABH, as inferred in remote island archipelagos Future phylogenetic studies incorporating demographic and spatial analyses will clarify the role of peripatric speciation in creating biodiversity hotspots","In this case study, peripatric speciation appears to be an important driver of diversity within the EABH biodiversity hotspot, implying it could be a significant speciation mechanism in highly fragmented ecosystems."
"Contrasting dates of rainforest fragmentation in Africa inferred from trees with different dispersal abilities","https://scispace.com/paper/contrasting-dates-of-rainforest-fragmentation-in-africa-1zub43zhtt","2019","Posted Content","bioRxiv","Rosalía Piñeiro
Rosalía Piñeiro
Rosalía Piñeiro
Olivier J. Hardy
Carolina Tovar
Shyam Gopalakrishnan
Filipe G. Vieira
Gilbert Mtp
Gilbert Mtp","10.1101/811463","https://scispace.com/pdf/contrasting-dates-of-rainforest-fragmentation-in-africa-1zub43zhtt.pdf","The rainforests of Tropical Africa have fluctuated over time. Although today the forest cover is continuous in Central Africa this may have not always been the case, as the scarce fossil record in this region suggests that more arid conditions might have significantly reduced the density of trees during the Ice Ages. Our aim was to investigate whether the dry ice-age periods left a genetic signature on tree species that can be used to date the past fragmentation of the rainforest. We sequenced reduced representation libraries of 182 samples representing five Legume tree species that are widespread in African rainforests and seven outgroups. Phylogenetic analyses identified an early divergent lineage for all species in West Africa (Upper Guinea), and two clades in Central Africa: Lower Guinea-North and Lower Guinea-South. As the structure separating the Northern and Southern clades cannot be explained by geographic barriers, we tested other hypotheses using demographic model testing. The best estimates recovered using ∂a∂I indicate that the two clades split between the Upper Pliocene and the Pleistocene, a date compatible with forest fragmentation driven by ice-age climatic oscillations. Furthermore, we found remarkably older split dates for the shade-tolerant tree species with non-assisted seed dispersal than for light-demanding long-distance wind-dispersed trees. We also show that the genetic diversity significantly declines with the distance from ice-age refugia in the two long-distance dispersed species only. Different recolonisation abilities after recurrent cycles of forest fragmentation seem to explain why we observe congruent genetic spatial structures across species with contrasted timescales. SIGNIFICANCE STATEMENT Although today the rainforest cover is continuous in Central Africa, the scarce fossil record suggests that arid conditions during the Ice Ages might have reduced the density of trees during the Ice Ages. However, the vast majority of the fossil pollen records preserved in Tropical Africa is too young to inform about this period. Investigating whether the past climate change left a genetic signature on trees can thus be useful to date past forest fragmentation. However, most genetic studies available to date lack resolution as they use limited numbers of loci. In this study we use modern DNA technology to study five Legume trees. Our results show significant differentiation of the populations of each species at a date compatible with forest fragmentation driven by ice-age climatic oscillations. Contrasted timescales were obtained for each species, which probably reflects their different recolonisation abilities after forest fragmentation.","The aim was to investigate whether the dry ice-age periods left a genetic signature on tree species that can be used to date the past fragmentation of the rainforest, and shows significant differentiation of the populations of each species at a date compatible with forest fragmentation driven by ice- age climatic oscillations."
