"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Phylogenomic approaches reveal how a climatic inversion and glacial refugia shape patterns of diversity in an African rain forest tree species","https://scispace.com/paper/phylogenomic-approaches-reveal-how-a-climatic-inversion-and-3j6re3vgw4","2019","Posted Content","bioRxiv","Andrew J. Helmstetter
Biowa E N Amoussou
Kevin Bethune
Narcisse G Kandem
Romain Glèlè Kakaï
Bonaventure Sonké
Thomas L. P. Couvreur
Thomas L. P. Couvreur","10.1101/807727","https://www.biorxiv.org/content/biorxiv/early/2020/02/27/807727.full.pdf","The world’s second largest expanse of tropical rain forest is in Central Africa and it harbours enormous species diversity. Population genetic studies have consistently revealed significant structure across central African rain forest plants, in particular a North-South genetic discontinuity close to the equator at the level of a climatic inversion. Here, we take a phylogeographic approach using 351 nuclear markers in 112 individuals across the distribution of the African rain forest tree species Annickia affinis (Annonaceae). We show for the first time that the North-South divide is the result of a single major colonisation event across the climatic inversion from an ancestral population located in Gabon. We suggest that differences in ecological niche of populations distributed either side of this inversion may have contributed to this phylogenetic discontinuity. We find evidence for inland dispersal, predominantly in northern areas, and variable demographic histories among genetic clusters, indicating that populations responded differently to past climate change. We show how newly-developed genomic tools can provide invaluable insights into our understanding of tropical rain forest evolutionary dynamics.","It is shown for the first time that the North-South divide is the result of a single major colonisation event across the climatic inversion from an ancestral population located in Gabon, indicating that populations responded differently to past climate change."
"Climatic change as an engine for speciation in flightless Orthoptera species inhabiting African mountains.","https://scispace.com/paper/climatic-change-as-an-engine-for-speciation-in-flightless-487ivbnx89","2008","Journal Article","Molecular Ecology","Kjetil L. Voje
Claudia Hemp
Øystein Flagstad
Glenn-Peter Sætre
Nils Christian Stenseth","10.1111/J.1365-294X.2008.04002.X","https://scispace.com/pdf/climatic-change-as-an-engine-for-speciation-in-flightless-487ivbnx89.pdf","Many East African mountains are characterized by an exceptionally high biodiversity. Here we assess the hypothesis that climatic fluctuations during the Plio-Pleistocene led to ecological fragmentation with subsequent genetic isolation and speciation in forest habitats in East Africa. Hypotheses on speciation in savannah lineages are also investigated. To do this, mitochondrial DNA sequences from a group of bush crickets consisting of both forest and savannah inhabiting taxa were analysed in relation to Plio-Pleistocene range fragmentations indicated by palaeoclimatic studies. Coalescent modelling and mismatch distributions were used to distinguish between alternative biogeographical scenarios. The results indicate two radiations: the earliest one overlaps in time with the global spread of C4 grasslands and only grassland inhabiting lineages originated in this radiation. Climatically induced retraction of forest to higher altitudes about 0.8 million years ago, promoting vicariant speciation in species inhabiting the montane zone, can explain the second radiation. Although much of the biodiversity in East Africa is presently threatened by climate change, past climatic fluctuations appear to have contributed to the species richness observed in the East African hot spots. Perceiving forests as centres of speciation reinforces the importance of conserving the remaining forest patches in the region.","Perceiving forests as centres of speciation reinforces the importance of conserving the remaining forest patches in the region, and indicates two radiations: the earliest one overlaps in time with the global spread of C4 grasslands and only grassland inhabiting lineages originated in this radiation."
"A Review of Endemic Species in the Eastern Arc Afromontane Region: Importance, Inferences, and Conservation","https://scispace.com/paper/a-review-of-endemic-species-in-the-eastern-arc-afromontane-3v5i512pmf","2008","","","Carl Skarbek","","https://scispace.com/pdf/a-review-of-endemic-species-in-the-eastern-arc-afromontane-3v5i512pmf.pdf","The Eastern Arc mountain region has been identified as one of the top 25 biodiversity “hotspots” worldwide, and contains a large proportion of endemic species The endemic species are invaluable resources This review paper will explore and discuss the possible theories behind the high rate of endemism The importance of these endemics to local peoples and to the greater global community has been studied thoroughly, and these results are presented in further detail in this paper The Eastern Arc is also facing many problems that are threatening the biodiversity and rare endemic species of this region Human expansion into natural habitat, as well as deforestation and forest fragmentation are among the most pressing issues The causes and impacts of these issues will be explored and suggestions for the protection and conservation of endemic species and biodiversity will be discussed","The Eastern Arc mountain region has been identified as one of the top 25 biodiversity hotspots worldwide, and contains a large proportion of endemic species The endemic species are invaluable resources This review paper will explore and discuss the possible theories behind the high rate of endemism as mentioned in this paper."
"Tracing long-term tropical montane ecosystem change in the Eastern Arc Mountains of Tanzania","https://scispace.com/paper/tracing-long-term-tropical-montane-ecosystem-change-in-the-3yc1vlyr5u","2014","Journal Article","Journal of Quaternary Science","Jemma M. Finch
Matthew J. Wooller
Rob Marchant","10.1002/JQS.2699","","Pollen, charcoal, stable carbon and nitrogen isotope, and radiocarbon analyses are used to reconstruct a palaeoenvironmental record from the Eastern Arc Mountains (EAM), Tanzania, dating back >45 000 years. A sedimentary hiatus covering the last glacial-interglacial transition (LGIT) and early to mid Holocene follows the lead up to the Last Glacial Maximum (LGM) period. A late Holocene portion of the record is included as a modern analogue. Before 45 000 cal a BP, very low regional pollen counts imply open vegetation surrounding the site. Subsequently, the development of extensive montane forest characterizes a relatively mesic pre-LGM. The transition into the LGM witnessed a marked shift from C3 -t o C4-dominated biomass, representing an expansion of open forest dominated by grasses. These changes may be attributed to a combination of enhanced moisture stress and CO2 limitation, factors that may have been exacerbated by an intensive fire regime, as evident from the charcoal record. This is supported by a decrease in montane forest taxa, coupled with an associated expansion of C4 graminoids and ericaceous heathland to form a montane grassland mosaic similar to that previously recorded on other East African mountains around the time of the LGM but not, to date, having been shown in the Eastern Arc Mountains. Copyright # 2014 John Wiley & Sons, Ltd.","Pollen, charcoal, stable carbon and nitrogen isotope, and radiocarbon analyses are used to reconstruct a palaeoenvironmental record from the Eastern Arc Mountains (EAM), Tanzania, dating back >45 000 years."
"Afromontane ecosystem stability or change? Combining methodologies to understand past, present and future ecosystem shifts within the Eastern Arc biodiversity hotspot of Tanzania and Kenya","https://scispace.com/paper/afromontane-ecosystem-stability-or-change-combining-1mqu1qu17k","2009","Journal Article","","Rob Marchant
Antje Ahrends
Jemma M. Finch
Alistair S. Jump
Jon C. Lovett
Colin J. McClean
Cassian Mumbi
Philip J. Platts
P Yanda","10.1088/1755-1307/6/7/072043","","This article was submitted without an abstract, please refer to the full-text PDF file.",""
"Targeted vertebrate surveys enhance the faunal importance and improve explanatory models within the Eastern Arc Mountains of Kenya and Tanzania","https://scispace.com/paper/targeted-vertebrate-surveys-enhance-the-faunal-importance-30ykhkm0j3","2014","Journal Article","Diversity and Distributions","Francesco Rovero
Michele Menegon
Jon Fjeldså
Leah Collett
Nike Doggart
Charles Leonard
Guy Norton
Nisha Owen
Andrew Perkin
Daniel Spitale
Antje Ahrends
Neil D. Burgess
Neil D. Burgess","10.1111/DDI.12246","https://scispace.com/pdf/targeted-vertebrate-surveys-enhance-the-faunal-importance-30ykhkm0j3.pdf","Aim Detailed knowledge of species distributions, endemism patterns and threats is critical to site prioritization and conservation planning. However, data from biodiversity inventories are still limited, especially for tropical forests, and even well recognized hotspots remain understudied. We provide an example of how updated knowledge on species occurrence from strategically directed biodiversity surveys can change knowledge on perceived biodiversity importance, and facilitate understanding diversity patterns and the delivery of conservation recommendations. Location Eastern Arc Mountains (EAM), Kenya and Tanzania. Methods We surveyed amphibians, reptiles, birds and mammals during 2005– 2009, targeting mountain blocks that had been poorly surveyed or unsurveyed by the early Noughties. We combined new and old data to produce a database of species presence by mountain block spanning four decades of research. Species richness is regressed against survey effort, funding, ecological and human disturbance factors to analyse the best predictors of vertebrate richness across mountain blocks. Similarity among species assemblages among blocks is analysed using dissimilarity analysis. Results New surveys raised the number of endemic and regional endemic vertebrates by 24% (from 170 to 211 species), including 27 new species of which 23 are amphibians and reptiles. Vertebrate richness is best explained by forest area, but rainfall is also important, especially for amphibians and reptiles. Forest elevational range is important for mammals and for block-endemic birds. Funding explains 19% of the variation in total species richness, while survey effort generally explains < 10% of variance. Cluster analysis shows that species assemblages are partitioned by geographical proximity among mountain blocks. Main conclusions The biological value of the EAM has been underestimated, and strategic surveys are important even in well-recognized hotspots. The exceptional and global importance of these mountains for endemic vertebrates is highlighted, supporting the development of a network of Nature Reserves and the proposed inclusion within UNESCO’s natural World Heritage Sites.","In this paper, a database of species presence by mountain block spanning four decades of research is presented, and species richness is regressed against survey effort, funding, ecological and human disturbance factors to analyse the best predictors of vertebrate richness across mountain blocks."
"Contrasting dates of rainforest fragmentation in Africa inferred from trees with different dispersal abilities","https://scispace.com/paper/contrasting-dates-of-rainforest-fragmentation-in-africa-1zub43zhtt","2019","Posted Content","bioRxiv","Rosalía Piñeiro
Rosalía Piñeiro
Rosalía Piñeiro
Olivier J. Hardy
Carolina Tovar
Shyam Gopalakrishnan
Filipe G. Vieira
Gilbert Mtp
Gilbert Mtp","10.1101/811463","https://scispace.com/pdf/contrasting-dates-of-rainforest-fragmentation-in-africa-1zub43zhtt.pdf","The rainforests of Tropical Africa have fluctuated over time. Although today the forest cover is continuous in Central Africa this may have not always been the case, as the scarce fossil record in this region suggests that more arid conditions might have significantly reduced the density of trees during the Ice Ages. Our aim was to investigate whether the dry ice-age periods left a genetic signature on tree species that can be used to date the past fragmentation of the rainforest. We sequenced reduced representation libraries of 182 samples representing five Legume tree species that are widespread in African rainforests and seven outgroups. Phylogenetic analyses identified an early divergent lineage for all species in West Africa (Upper Guinea), and two clades in Central Africa: Lower Guinea-North and Lower Guinea-South. As the structure separating the Northern and Southern clades cannot be explained by geographic barriers, we tested other hypotheses using demographic model testing. The best estimates recovered using ∂a∂I indicate that the two clades split between the Upper Pliocene and the Pleistocene, a date compatible with forest fragmentation driven by ice-age climatic oscillations. Furthermore, we found remarkably older split dates for the shade-tolerant tree species with non-assisted seed dispersal than for light-demanding long-distance wind-dispersed trees. We also show that the genetic diversity significantly declines with the distance from ice-age refugia in the two long-distance dispersed species only. Different recolonisation abilities after recurrent cycles of forest fragmentation seem to explain why we observe congruent genetic spatial structures across species with contrasted timescales. SIGNIFICANCE STATEMENT Although today the rainforest cover is continuous in Central Africa, the scarce fossil record suggests that arid conditions during the Ice Ages might have reduced the density of trees during the Ice Ages. However, the vast majority of the fossil pollen records preserved in Tropical Africa is too young to inform about this period. Investigating whether the past climate change left a genetic signature on trees can thus be useful to date past forest fragmentation. However, most genetic studies available to date lack resolution as they use limited numbers of loci. In this study we use modern DNA technology to study five Legume trees. Our results show significant differentiation of the populations of each species at a date compatible with forest fragmentation driven by ice-age climatic oscillations. Contrasted timescales were obtained for each species, which probably reflects their different recolonisation abilities after forest fragmentation.","The aim was to investigate whether the dry ice-age periods left a genetic signature on tree species that can be used to date the past fragmentation of the rainforest, and shows significant differentiation of the populations of each species at a date compatible with forest fragmentation driven by ice- age climatic oscillations."
"Pseudocongruent phylogeography reflects unique responses to environmental perturbations in a biodiversity hotspot","https://scispace.com/paper/pseudocongruent-phylogeography-reflects-unique-responses-to-338lxkxr","2022","Journal Article","Journal of Biogeography","Theo Busschau
A. Jordaan
Werner Conradie
Savel R. Daniels","10.1111/jbi.14334","","Comparative phylogeographic studies provide important insights into the biogeographic processes shaping regional patterns of diversity. Yet, comparative studies are lacking for southern African herpetofauna, despite their high diversity. We statistically compare phylogeographic structure and divergence‐time estimates among five co‐distributed forest‐living herpetofaunal taxa to assess rivers, climatic refugia and climatic gradients as congruent drivers of phylogeographic diversity.","In this paper, the authors statistically compare phylogeographic structure and divergence time estimates among five co-distributed forest living herpetofaunal taxa to assess rivers, climatic refugia and climatic gradients as congruent drivers of diversity."
"Geographical patterns of old and young species in African forest biota: the significance of specific montane areas as evolutionary centres","https://scispace.com/paper/geographical-patterns-of-old-and-young-species-in-african-2uoeku3qyx","1997","Journal Article","Biodiversity and Conservation","Jon Fjeldsaå
Jon C. Lovett","10.1023/A:1018356506390","","A widely accepted paradigm for speciation in tropical forests, the refuge theory, requires periodic habitat fragmentation driven by global climatic fluctuations to provide conditions for allopatric speciation This implies that comparative species richness in refugia is due to loss of diverse communities in areas affected by climatic cycles In this study we compare distribution patterns of bird and plant taxa which we consider to be of either deep phylogenetic lineages or recent radiations It is demonstrated that lowland areas which have been postulated as Pleistocene refugia are dominated by species which represent lineages of pre-Pleistocene age Since variations in species richness within these forest tracts reflect currently apparent environmental variables which might be considered to determine carrying capacity, we do not need to postulate that richness is the result of changes in forest cover in the past Recently diversified taxa of plants and birds are found mainly at the periphery of the main rain forest blocks and in habitat islands outside them Here, peak concentrations of young restricted-range species are often congruent with clusters of old and biogeographically relictual species It is suggested that this reflects special intrinsic environmental properties of these areas, in the form of long-term environmental stability caused mainly by persistent orographic rain or mist In this case, richness is not necessarily due to extinction outside these areas Stability not only enables survival of relictual taxa, but also promotes morphological differentiation of radiating taxa, leading to aggregates of taxa of restricted distribution","It is demonstrated that lowland areas which have been postulated as Pleistocene refugia are dominated by species which represent lineages of pre-Pleistocene age, and it is suggested that this reflects special intrinsic environmental properties of these areas, in the form of long-term environmental stability caused mainly by persistent orographic rain or mist."
"Evaluating the role of Pleistocene refugia, rivers and environmental variation in the diversification of central African duikers (genera Cephalophus and Philantomba)","https://scispace.com/paper/evaluating-the-role-of-pleistocene-refugia-rivers-and-179r1acbpd","2017","Journal Article","BMC Evolutionary Biology","Stephan Ntie
Anne R. Davis
Katrin Hils
Katrin Hils
Patrick Mickala
Henri A. Thomassen
Katy Morgan
Hadrien Vanthomme
Mary Katherine Gonder
Nicola M. Anthony","10.1186/S12862-017-1054-4","https://scispace.com/pdf/evaluating-the-role-of-pleistocene-refugia-rivers-and-179r1acbpd.pdf","This study aims to assess the role that Pleistocene refugia, rivers and local habitat conditions may have played in the evolutionary diversification of three central African duiker species (Cephalophus dorsalis, C. callipygus and Philantomba monticola). Genetic data from geo-referenced feces were collected from a wide range of sites across Central Africa. Historical patterns of population genetic structure were assessed using a ~ 650 bp fragment of the mitochondrial control region and contemporary patterns of genetic differentiation were evaluated using 12 polymorphic microsatellite loci. Mitochondrial analyses revealed that populations of C. callipygus and P. monticola in the Gulf of Guinea refugium are distinct from other populations in west central Africa. All three species exhibit signatures of past population expansion across much of the study area consistent with a history of postglacial expansion. There was no strong evidence for a riverine barrier effect in any of the three species, suggesting that duikers can readily cross major rivers. Generalized dissimilarity models (GDM) showed that environmental variation explains most of the nuclear genetic differentiation in both C. callipygus and P. monticola. The forest-savanna transition across central Cameroon and the Plateaux Bateke region in southeastern Gabon show the highest environmentally-associated turnover in genetic variability. A pattern of genetic differentiation was also evident between the coast and forest interior that may reflect differences in precipitation and/or vegetation. Findings from this study highlight the historical impact of Pleistocene fragmentation and current influence of environmental variation on genetic structure in duikers. Conservation efforts should therefore target areas that harbor as much environmentally-associated genetic variation as possible in order to maximize species’ capacity to adapt to environmental change.","Findings from this study highlight the historical impact of Pleistocene fragmentation and current influence of environmental variation on genetic structure in duikers, and conservation efforts should target areas that harbor as much environmentally-associated genetic variation as possible in order to maximize species’ capacity to adapt to environmental change."
"Phylogeography of a widespread sub-Saharan murid rodent Aethomys chrysophilus: the role of geographic barriers and paleoclimate in the Zambezian bioregion","https://scispace.com/paper/phylogeography-of-a-widespread-sub-saharan-murid-rodent-4vhj0gecqo","2018","Journal Article","Mammalia","Vladimír Mazoch
Ondřej Mikula
Josef Bryja
Hana Konvičková
Isa-Rita M. Russo
Erik Verheyen
Radim Šumbera","10.1515/MAMMALIA-2017-0001","https://scispace.com/pdf/phylogeography-of-a-widespread-sub-saharan-murid-rodent-4vhj0gecqo.pdf","Murid rodents of the genus Aethomys are one of the most common rodents in drier habitats in subSaharan Africa. Among them, the red veld rat Aethomys chrysophilus is the most widespread species with the core distribution located in the Zambezian bioregion. In this study, we describe phylogeographic structure of the species and estimate its age from a time-calibrated phylogeny of the genus. Seven parapatric clades were identified in the mitochondrial cytochrome b phylogeny, where some of the distributions of these clades have been separated by previously described biogeographical divides (Zambezi-Kafue river system, Rukwa Rift and the Eastern Arc Mountains). One internal Glade corresponded to populations previously described as a distinct species, Aethomys ineptus. The whole A. chrysophilus complex was estimated to be 1.3 (0.5-2.4) Mya old, with A. ineptus originating 0.7 (0.1-1.4) Mya before present. The internal position of A. ineptus was also recovered in phylogenetic reconstruction based on two nuclear genes and thus it is not a consequence of mitochondrial introgression. In addition, we analyzed skull form variation across the species' distributional range and found no significant difference between A. ineptus and the rest of A. chrysophilus complex.","The red veld rat Aethomys chrysophilus is the most widespread species with the core distribution located in the Zambezian bioregion and phylogeographic structure of the species is described and its age is estimated from a time-calibrated phylogeny of the genus."
"The first Miocene fossils from coastal woodlands in the southern East African Rift.","https://scispace.com/paper/the-first-miocene-fossils-from-coastal-woodlands-in-the-dismz28k4j","2023","Journal Article","iScience","René Bobe
Vera Aldeias
Zeresenay Alemseged
R. Anemone
Will Archer
Georges Aumaître
Marion K. Bamford
Dora Biro
Didier Bourlès
Melissa Doyle Boyd
David R. Braun
Cristian Capelli
João d’Oliveira Coelho
Jörg M. Habermann
Jason J. Head
Karim Keddadouche
Kornelius Kupczik
Anne Lebatard
Tina Lüdecke
Amélia Macôa
Felipe I. Martinez
Jacinto Mathe
C. Mendes
Luis M. Paulo
M. Pinto
Darya Presnyakova
Thomas A. Püschel
Frederico Tátá Regala
Mark Jan Sier
Maria Joana Ferreira da Silva
Marc Stalmans
Susana Carvalho","10.1016/j.isci.2023.107644","","The Miocene was a key time in the evolution of African ecosystems witnessing the origin of the African apes and the isolation of eastern coastal forests through an expanding arid corridor. Until recently, however, Miocene sites from the southeastern regions of the continent were unknown. Here, we report the first Miocene fossil teeth from the shoulders of the Urema Rift in Gorongosa National Park, Mozambique. We provide the first 1) radiometric ages of the Mazamba Formation, 2) reconstructions of paleovegetation in the region based on pedogenic carbonates and fossil wood, and 3) descriptions of fossil teeth. Gorongosa is unique in the East African Rift in combining marine invertebrates, marine vertebrates, reptiles, terrestrial mammals, and fossil woods in coastal paleoenvironments. The Gorongosa fossil sites offer the first evidence of woodlands and forests on the coastal margins of southeastern Africa during the Miocene, and an exceptional assemblage of fossils including new species. ","Miocene fossils discovered in Mozambique's Gorongosa National Park reveal coastal woodlands and forests in southeastern Africa, featuring a unique assemblage of marine and terrestrial fossils, including new species, and provide radiometric ages and paleovegetation reconstructions."
"Biogeographic patterns of forest diversity at mount Kasigau, Kenya","https://scispace.com/paper/biogeographic-patterns-of-forest-diversity-at-mount-kasigau-2k1ww86r6a","2015","Journal Article","Journal of East African Natural History","Kimberly E. Medley
John K. Maingi","10.2982/028.103.0104","https://bioone.org/journals/journal-of-east-african-natural-history/volume-103/issue-1/028.103.0104/Biogeographic-Patterns-of-Forest-Diversity-at-Mount-Kasigau-Kenya/10.2982/028.103.0104.pdf","Mount Kasigau, the most northeastern mountain in the Eastern Arc, rises steeply from arid plains to a moist summit at 1641 m. This paper examines the diversity contributions of this afromontane setting by compiling a chorological analysis of tree species richness, measuring ecological differences among forest community types, and interpreting physical-environmental and human-historical factors that influence diversity patterns. Between 2002 and 2006, stem densities and basal areas of woody plants > 10 cm dbh were measured in 55 (0.1 ha) plots placed at different elevations. The study reports 140 species, 46 were measured in only one plot, and affinities for 75 species to the Somalia-Masai (43%), Afromontane (29%), and Zanzibar-Inhambane (Coastal, 28%) floristic regions. Cluster and Indicator Species Analyses identified eight community types. Mount Kasigau uniquely conserves much forest cover and a diversity of woody plant species below evergreen forest at 1000 m. Ordination, using Nonmetric Multi...","This paper examined the diversity contributions of this afromontane setting by compiling a chorological analysis of tree species richness, measuring ecological differences among forest community types, and interpreting physical-environmental and human-historical factors that influence diversity patterns."
"Where have the colonists come from? A zoogeographical examination of some mammalian isolates in eastern Africa","https://scispace.com/paper/where-have-the-colonists-come-from-a-zoogeographical-aiakcka43m","1981","Journal Article","African Journal of Ecology","J. Kingdon","10.1111/J.1365-2028.1981.TB00656.X","","Summary

Evidence is presented to suggest that the isolation of some mammals endemic to the montane and forest ‘islands’ of eastern Africa may be partly due to a long series of climatic changes and partly to competitive exclusion and replacement in the intervening country.



Variable degrees of resemblance in the morphology, ecology and status of East African mammals with related populations in southern and central Africa imply that there are considerable differences in the time-scales and routing of past connections. Both forest and non-forest adapted mammals that were formerly widespread may have been subject to replacement by closely related but more advanced competitors. Competition may have played a decisive role in the isolation and subsequent ecological specialization of species.



Relatively recent expansions of forest have brought formerly separate and distinct populations into contact with one another leading to ‘hybridization’ between related species or subspecies. Examples are cited and a case of replacement of one tree-hyrax species by another which is in progress at the moment. Climatic degradation of forest in eastern Africa has provided an important mechanism for adaptation by forest fauna to drier conditions through the isolation of populations and it is suggested that this process may have operated over many millions of years.



Alpine habitats are specialized and impoverished in their fauna and flora and there are some significant contrasts from one massif to another. Some species appear to have local origins.



Resume

Ces donnees sont presentees pour suggerer que I'isolation de certains mammiferes endemiques aux ilots forestiers et montagnards d'Afrique orientale peut etre par-tiellement due a une longue serie de changements climatiques et a une exclusion competitive suivie de remplacement dans cette region. Les differents degres de ressemblances dans la morphologie, l'ecologie et la situation des mammiferes d'Afrique de I'Est avec les populations correspondantes en Afrique du Sud et Centrale impliquent qu'il y a des differences considerables dans les echelles de temps et les voies de connections passees. Aussi bien les mammiferes forestiers que les non-forestiers qui etaient auparavant largeinent repartis peuvent avoir ete remplaces par des competiteurs proches mieux adaptes. La competition peut avoir joue un role decisif dans I'isolation et la specialisation ecologique posterieure des especes. Des expansions relativement recentes des forets ont mis en contact des populations auparavant sepa-rees et distinctes, provoquant une ‘hybridation’ entre especes et sous-especes proches. L'exemple du remplaccment actuel d'une espece de daman arboricole par une autrc est cite. La degradation climatique d'une foret en Afrique orientale a impose la mise en ocuvre d'un important mecanisme d'adaptation de la faune forestiere a des conditions de secheresse au travers de l'isolation des populations et il est suggere que ce processus peut avoir opere depuis des millions d'annees. Les habitats alpins sont specialises et appauvris dans Ieur faune et leur flore et il existe quelques contrastes significatifs d'un massif a l'autre. Quelques especes semblent avoir des origines locales.","Evidence is presented to suggest that the isolation of some mammals endemic to the montane and forest ‘islands’ of eastern Africa may be partly due to a long series of climatic changes and partly to competitive exclusion and replacement in the intervening country."
"Late Quaternary Montane Forest Dynamics From Equatorial East Africa: A Biome Perspective","https://scispace.com/paper/late-quaternary-montane-forest-dynamics-from-equatorial-east-8x3nbr5rocmp","2025","Journal Article","Journal of Biogeography","Esther Githumbi
Jemma M. Finch
Rahab Kinyanjui
Colin Courtney‐Mustaphi
Paul Musili
Stephen M. Rucina
Julius Lejju
Peter Liljenberg
Rob Marchant","10.1111/jbi.15173","","Understanding environmental change over large spatial and temporal scales requires working at a broad ecological scale to enable cross‐site comparisons. This allows data‐based comparisons to dynamic vegetation model outputs, with utility for climate and land cover modelling. We synthesise multisite pollen data at the biome level to understand Equatorial Afromontane ecosystem response to climate change over the last 50,000 years and quantitatively document the timing, character and spatial patterns of ecosystem transitions.","This study synthesizes multisite pollen data to understand Equatorial Afromontane ecosystem responses to climate change over 50,000 years, enabling cross-site comparisons and informing climate and land cover modeling at a broad ecological scale."
"Patterns of endemism in the woody flora of north-east and east Africa.","https://scispace.com/paper/patterns-of-endemism-in-the-woody-flora-of-north-east-and-1yceusee0z","1996","Book Chapter","","J. C. Lovett
Ib Friis","10.1007/978-94-009-0285-5_72","","Tree and shrub species of restricted distribution do not occur randomly throughout the vegetation types and geomorphological formations of eastern Africa, but rather, show distinct concentrations of high endemism. Four geographical areas of high endemism are considered, the Eastern Arc mountain forests, the Eastern Arc rain shadow, the dry transitional forests of north-east tropical Africa and the arid areas of north-east tropical Africa. Three types of endemics are recognised: phylogenetic relicts, geographical relicts, and those with closely related taxa in the same or adjacent regions. Species distribution patterns are concluded to be primarily due to tectonic events creating climatic changes, with areas rich in taxa of restricted distribution being climatically and geologically stable. In the stable areas, phylogenetic and geographical relicts occur in the same localities as taxa apparently derived by allopatric or sympatric speciation, suggesting that climatic stability is important both for survival of relictual taxa and for initial speciation. Stability may be the factor that creates the differentiation that is later interpreted as vicariance when the range of parental taxa is reduced. Geological heterogeneity leads to floristic heterogeneity, and may be important for local speciation.","In this article, three types of endemics are recognized: phylogenetic relicts, geographical taxa, and those with closely related taxa in the same or adjacent regions."
"Floristic Similarity and Diversity Gradients in the Eastern Arc and Coastal Forests of Tanzania","https://scispace.com/paper/floristic-similarity-and-diversity-gradients-in-the-eastern-5cm7dbneyh","2018","","","david kachori","","","The Eastern Arc and Coastal forests of Tanzania are biodiversity hotspots, centres of endemism, and highest priority ecosystems for biodiversity conservation worldwide. But, their floristic similarity and species diversity gradients over geographical distances and longitudinal locations, respectively, are poorly understood. Thus, this study investigates the relationship between floristic similarity and geographical distances, as well as species diversity and longitudinal locations among the forests. A total of 37 inventories from the Eastern Arc and Coastal forests of Tanzania were selected based on inventories with minimum diameter at breast height (DBH) ? 10cm), and identification of trees done at species level. The floristic similarity was determined using the Sorensen’s similarity coefficient. The Pearson correlation test was used to study differences between floristic similarities and geographical distances, as well as species diversity and longitudinal location. The findings revealed three clusters of forests assembled due to their geographical proximity. The correlation between geographical distances and floristic similarities revealed a significant negative association (n = 528, R2 = 0.1821, p < 0.001), while species diversity and longitudinal location of forests had a significant positive correlation (n = 37, R2 = 0.5401, P < 0.05). The results suggest that high environmental heterogeneity across the forests should be well thought-out in their management plans to uphold their values.","In this article, the relationship between floristic similarity and geographical distances, as well as species diversity and longitudinal locations among the forests was investigated in the Eastern Arc and Coastal forests of Tanzania."
"The role of forest expansion and contraction in species diversification among galagos (Primates: Galagidae)","https://scispace.com/paper/the-role-of-forest-expansion-and-contraction-in-species-4yz1u3uoec","2016","Journal Article","Journal of Biogeography","Luca Pozzi
Luca Pozzi","10.1111/JBI.12846","","Aim
Here, I investigate galagid diversification and current distribution in the context of major climatic and geological events in sub-Saharan Africa. Given their widespread distribution and presence in a large range of diverse habitats, galagids represent an excellent group to investigate the role of forest contraction and expansion on biological diversification in sub-Saharan Africa.

Location
Sub-Saharan Africa (Afrotropical Region).

Methods
I assembled a supermatrix including 53 nuclear loci and three mitochondrial markers for 94% of the galagid species currently recognized. Bayesian and maximum likelihood methods were used to infer phylogenetic relationships and times of divergence within the family. Ancestral ranges were estimated using several methods, including ‘BioGeoBEARS’ and rasp.

Results
Phylogenetic analyses corroborated previous results regarding the evolutionary history of this family: (1) early origin of the family soon after the Eocene-Oligocene boundary; (2) dwarf galagos (Galagoides spp.) represent a polyphyletic group with two well-defined clades, one in central-west Africa and one in the east; and (3) divergences within galagids are relatively old with most genera already present by the Late Miocene. The biogeographical analysis indicates central African origins and subsequent expansion to the east in the Early-Middle Miocene. An expansion to the northern and southern savannas occurred between the Late Pliocene and the Middle Pleistocene.

Main conclusions
The results of this study clarify several questions related to the evolutionary history of the Galagidae in the context of sub-Saharan African biogeography. This study suggests that galagid evolution and diversification was affected by three major climatic episodes: (1) the global cooling and forest contraction in the Early Oligocene, (2) the forest expansion and the uplift of the African rifts in the Miocene and (3) the aridification and extension of open woodlands and savannas in the Late Miocene and Plio-Pleistocene.","This study suggests that galagid evolution and diversification was affected by three major climatic episodes: the global cooling and forest contraction in the Early Oligocene, the forest expansion and the uplift of the African rifts in the Miocene, and the aridification and extension of open woodlands and savannas in the Late Miocene and Plio-Pleistocene."
