"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Molecular phylogeography of European Sciurus vulgaris: refuge within refugia?","https://scispace.com/paper/molecular-phylogeography-of-european-sciurus-vulgaris-refuge-3p6fwp3poi","2009","Journal Article","Molecular Ecology","Andrea Grill
Giovanni Amori
Gaetano Aloise
Irene Lisi
Guido Tosi
Lucas A. Wauters
Ettore Randi","10.1111/J.1365-294X.2009.04215.X","","The red squirrel (Sciurus vulgaris) is a well-known forest animal distributed all over Europe. Still, we are far from having a firm knowledge of the species’ phylogeography. This study investigates the genetic differentiation of S. vulgaris across the species’ Eurasian range, using sequence data from the mitochondrial DNA gene (D-loop, 252 base pairs, cytochrome b, 359 base pairs), and eight variable autosomal microsatellite loci genotyped for 236 individuals. The results reveal the presence of two main mitochondrial phylogroups. The first clade comprises the individuals from the region of Calabria in southern Italy, belonging to the subspecies S. v. meridionalis, while the second clade contains the remainder of the studied individuals. Bayesian analysis of microsatellite genotypes resulted in three main clusterings corresponding to the three S. vulgaris subspecies: infuscatus, meridionalis and fuscoater. Geographical distribution of mtDNA haplotypes and mismatch analysis suggest a common refugium for the red squirrel across most of its present range from which expansion happened rather rapidly. The genotype mixing of italicus with northern populations could be a residual of postglacial expansion. The lack of mixing between the Calabrian lineage and the rest of European red squirrel haplotypes can be seen as evidence for distinct histories throughout the Pleistocene. Calabrian mtDNA probably diverged in an ice age contraction and remained isolated from the neighbouring squirrel populations until very recent times.","Geographical distribution of mtDNA haplotypes and mismatch analysis suggest a common refugium for the red squirrel across most of its present range from which expansion happened rather rapidly, and the genotype mixing of italicus with northern populations could be a residual of postglacial expansion."
"The evolutionary history of a mammal species with a highly fragmented range: the phylogeography of the European snow vole","https://scispace.com/paper/the-evolutionary-history-of-a-mammal-species-with-a-highly-21hitn67k5","2009","Journal Article","Journal of Zoology","Riccardo Castiglia
Flavia Annesi
Boris Kryštufek
Maria Grazia Filippucci
Giovanni Amori","10.1111/J.1469-7998.2009.00612.X","","The European snow vole Chionomys nivalis has a patchy distribution restricted to rocky habitats across southern Europe and the Near and Middle East. We carried out a phylogeographic study to provide a biogeographic scenario, based on molecular data, outlining the major processes that determined the current distribution of the species. The samples include 26 snow voles from 14 different populations across the entire species range from Spain to Anatolia and Israel. Nearly complete sequences (1037 bp) of the mitochondrial gene for cytochrome b were sequenced. Relationships among haplotypes were inferred with neighbourjoining, maximum likelihood, maximum parsimony analyses and minimum spanning network. An analysis of mismatch distribution was used to cast light on past demographic expansion. We found 22 different haplotypes that fall into six distinct lineages, all but one is supported by high bootstrap values with all methods. Four lineages are allopatric (Tatra Mts., Iberia, Balkans and Middle East) while divergent haplotypes from two lineages show sympatry in the Alps and the Apennines. The basal relationships of these lineages could not be established by any tree. The mean pairwise genetic distance between lineages ranges from 2.4 to 4.2%. The shape of the mismatch distribution indicated a past expansion event dating back to between 158 000 and 84 000 years ago. These data can be interpreted with the existence of southern glacial refugia (Iberia, Balkans, Middle East and Italy) and one additional northern glacial refugium. The lack of phylogenetic resolution among lineages and the shape of mismatch distribution are indicative of a simultaneous and rapid splitting due to a relatively fast initial expansion of populations. Moreover, the analysis supports the hypothesis of the European origin of C. nivalis and its subsequent eastward dispersion during the Middle Pleistocene.","The hypothesis of the European origin of C. nivalis and its subsequent eastward dispersion during the Middle Pleistocene is supported, indicative of a simultaneous and rapid splitting due to a relatively fast initial expansion of populations."
"Phylogeography of the Japanese pipistrelle bat, Pipistrellus abramus, in China: The impact of ancient and recent events on population genetic structure","https://scispace.com/paper/phylogeography-of-the-japanese-pipistrelle-bat-pipistrellus-3hlndievvu","2010","Journal Article","Biological Journal of The Linnean Society","Li Wei
Jon Flanders
Jon Flanders
Stephen J. Rossiter
Cassandra M. Miller-Butterworth
Li B. Zhang
Shuyi Zhang","10.1111/J.1095-8312.2009.01387.X","","The influence of Pleistocene climatic oscillations on shaping the genetic structure of Asian biota is poorly known. The Japanese pipistrelle bat occurs over a wide range in eastern Asia, from Siberia to Japan. To test the relative impact of ancient and more recent events on genetic structure in this species, we combined mitochondrial (cytochrome b) and microsatellite markers to reconstruct its phylogeographic and demographic history on continental China and its offshore islands, Hainan Island and the Zhoushan Archipelago. Our mitochondrial DNA tree recovered two divergent geographical clades, indicating multiple glacial refugia in the region. The first clade was mainly confined to Hainan Island, indicating that gene flow between this population and the continent has been restricted, despite being repeatedly connected to the mainland during repeated glacial episodes. By contrast, haplotypes sampled on the Zhoushan Archipelago were mixed with those from the mainland, suggesting a recent shared history of expansion. Although microsatellite allele frequencies showed clear discontinuities across the sampling range, supporting the current isolation of both Hainan Island and the Zhoushan Archipelago, we also found clear evidence of more recent back colonization, probably via post-glacial expansion or, in the latter case, occasional long distance dispersal. The results obtained highlight the importance of using multiple sets of markers for teasing apart the roles of ancient and more recent events on population genetic structure.  © 2010 The Linnean Society of London, Biological Journal of the Linnean Society, 2010, 99, 582–594.","The authors' mitochondrial DNA tree recovered two divergent geographical clades, indicating multiple glacial refugia in the region, and highlights the importance of using multiple sets of markers for teasing apart the roles of ancient and more recent events on population genetic structure."
"Genetic consequences of climatic oscillations in the Quaternary.","https://scispace.com/paper/genetic-consequences-of-climatic-oscillations-in-the-4hkc95ndo0","2004","Journal Article","Philosophical Transactions of the Royal Society B","Godfrey M. Hewitt","10.1098/RSTB.2003.1388","","An appreciation of the scale and frequency of climatic oscillations in the past few million years is modifying our views on how evolution proceeds. Such major events caused extinction and repeated changes in the ranges of those taxa that survived. Their spatial effects depend on latitude and topography, with extensive extinction and recolonization in higher latitudes and altitudinal shifts and complex refugia nearer the tropics. The associated population dynamics varied with life history and geography, and the present genetic constitution of the populations and species carry attenuated signals of these past dynamics. Phylogeographic studies with DNA have burgeoned recently and studies are reviewed from the arctic, temperate and tropical regions, seeking commonalities of cause in the resulting genetic patterns. Arctic species show distinct shallow genetic clades with common geographical boundaries. Thus Beringia is distinct phylogeographically, but its role as a refugial source is complex. Arctic taxa do not show the common genetic pattern of southern richness and northern purity in north-temperate species. Temperate refugial regions in Europe and North America show relatively deep DNA divergence for many taxa, indicating their presence over several Ice Ages, and suggesting a mode of speciation by repeated allopatry. DNA evidence indicates temperate species in Europe had different patterns of postglacial colonization across the same area and different ones in previous oscillations, whereas the northwest region of North America was colonized from the north, east and south. Tropical montane regions contain deeply diverged lineages, often in a relatively small geographical area, suggesting their survival there from the Pliocene. Our poor understanding of refugial biodiversity would benefit from further combined fossil and genetic studies.","DNA evidence indicates temperate species in Europe had different patterns of postglacial colonization across the same area and different ones in previous oscillations, whereas the northwest region of North America was colonized from the north, east and south."
"Glacial survival or late glacial colonization? Phylogeography of the root vole (Microtus oeconomus) in north-west Norway","https://scispace.com/paper/glacial-survival-or-late-glacial-colonization-phylogeography-3eoptjkwod","2006","Journal Article","Journal of Biogeography","Cecilia Brunhoff
Nigel G. Yoccoz
Rolf A. Ims
Maarit Jaarola","10.1111/J.1365-2699.2006.01573.X","","Aim It has been proposed that the root vole subspecies, Microtus oeconomus finmarchicus, survived the last glacial period on islands on the north-west coast of Norway. The Norwegian island of Andoya may have constituted the only site with permanent ice-free conditions. Geological surveys and fossil finds from Andoya demonstrate that survival throughout the last glacial maximum was probably possible for some plants and animals. In this study we aim to infer the recent evolutionary history of Norwegian root vole populations and to evaluate the glacial survival hypothesis. Methods DNA sequence variation in the mitochondrial cytochrome b gene was studied in 46 root voles from 19 localities. Location Northern Fennoscandia and north-west Russia with a focus on islands on the north-west coast of Norway. Results The phylogeographical analyses revealed two North European phylogroups labelled 'Andoya' and 'Fennoscandia'. The Andoya phylogroup contained root voles from the Norwegian islands of Andoya, Ringvassoya and Reinoya and two localities in north-west Russia. The Fennoscandian phylogroup encompassed root voles from the three Norwegian islands of Kvaloya, Hakoya and Arnoya and the remaining specimens from Norway, northern Sweden and Finland. Nucleotide diversity within the Andoya and Fennoscandian phylogroups was similar, ranging from 0.5% to 0.7%. Main conclusions Both our genetic data and previously published morphological data are consistent with in situ glacial survival of root voles on Andoya during the last glacial maximum. However, the level of genetic diversity observed in the extant island populations, the past periods of severe climatic conditions on Andoya and the ecology of the root vole are somewhat difficult to reconcile with this model. A biogeographical scenario involving late glacial recolonization along the northern coasts of Russia and Norway therefore represents a viable alternative. Our results demonstrate that complex recolonization and extinction histories can generate intricate phylogeographical patterns and relatively high levels of genetic variation in northern populations. (Less)","Both genetic data and previously published morphological data are consistent with in situ glacial survival of root voles on Andoya during the last glacial maximum, demonstrating that complex recolonization and extinction histories can generate intricate phylogeographical patterns and relatively high levels of genetic variation in northern populations."
"Multiple glacial refugia in the North American Arctic: inference from phylogeography of the collared lemming (Dicrostonyx groenlandicus)","https://scispace.com/paper/multiple-glacial-refugia-in-the-north-american-arctic-1oke3jek3l","2002","Journal Article","Proceedings of The Royal Society B: Biological Sciences","Vadim B. Fedorov
Nils Christian Stenseth","10.1098/RSPB.2002.2126","","Cryptic northern refugia beyond the ice limit of the Pleistocene glaciations may have had significant influence on the current pattern of biodiversity in Arctic regions. In order to evaluate whether northern glacial refugia existed in the Canadian Arctic, we examined mitochondrial DNA phylogeography in the northernmost species of rodents, the collared lemming (Dicrostonyx groenlandicus) sampled across its range of distribution in the North American Arctic and Greenland. The division of the collared lemming into the Canadian Arctic and eastern Beringia phylogroups does not support postglacial colonization of the North American Arctic from a single eastern Beringia refugium. Rather, the phylogeographical structure and sparse fossil records indicate that, during the last glaciation, some biologically significant refugia and important sources of postglacial colonization were located to the northwest of the main ice sheet in the Canadian Arctic.","The phylogeographical structure and sparse fossil records indicate that, during the last glaciation, some biologically significant refugia and important sources of postglacial colonization were located to the northwest of the main ice sheet in the Canadian Arctic."
"Phylogeography of lemmings (Lemmus): no evidence for postglacial colonization of Arctic from the Beringian refugium.","https://scispace.com/paper/phylogeography-of-lemmings-lemmus-no-evidence-for-21snqp3rwo","2003","Journal Article","Molecular Ecology","Vadim B. Fedorov
Anna V. Goropashnaya
Maarit Jaarola
Joseph A. Cook","10.1046/J.1365-294X.2003.01776.X","","Beringia is considered as an important glacial refugium that served as the main source for colonization of formerly glaciated Arctic regions. To obtain high resolution views of Arctic refugial history, we examined mitochondrial cytochrome b phylogeography in the northern genus of rodents, Lemmus ( true lemmings), sampled across its circumpolar distribution. Strong phylogeographical structure suggests vicariant separation over several glacial-interglacial periods and does not provide evidence supporting the importance of Beringia for extensive colonization of formerly glaciated regions. Rather than a source of postglacial colonization, Beringia represents an area of intraspecific endemism previously undetected by biogeographical analysis. Existing phylogeographical structure suggests that vicariant separation by glacial barriers was an important factor generating genetic divergence and, thus, increasing genetic diversity in lemmings on continental and circumpolar scales. However, there is little evidence for the direct effect of the last glaciation on the level of genetic variation and allele genealogy in lemmings on a regional geographical scale. This finding implies that the population genetic models of postglacial colonization suggested for temperate taxa might have limited applicability for Arctic species. (Less)","There is little evidence for the direct effect of the last glaciation on the level of genetic variation and allele genealogy in lemmings on a regional geographical scale, implying that the population genetic models of postglacial colonization suggested for temperate taxa might have limited applicability for Arctic species."
"Genetic footprints of demographic expansion in North America, but not Amazonia, during the Late Quaternary.","https://scispace.com/paper/genetic-footprints-of-demographic-expansion-in-north-america-3s0ydzss20","2003","Journal Article","Proceedings of the National Academy of Sciences of the United States of America","Enrique P. Lessa
Joseph A. Cook
James L. Patton","10.1073/PNAS.1730921100","","The biotic consequences of climate change have attracted considerable attention. In particular, the “refugial debate” centers on the possible retraction of habitats to limited areas that may have served as refuges for many associated species, especially during glaciations of the Quaternary. One prediction of such scenarios is that populations must have experienced substantial growth accompanying climatic amelioration and the occupation of newly expanded habitats. We used coalescence theory to examine the genetic evidence, or lack thereof, for late Pleistocene refugia of boreal North American and tropical Amazonian mammals. We found substantial and concordant evidence of demographic expansion in North American mammals, particularly at higher latitudes. In contrast, small mammals from western Amazonia appear to have experienced limited or no demographic expansion after the Late Pleistocene. Thus, demographic responses to climate change can be tracked genetically and appear to vary substantially across the latitudinal gradient of biotic diversity.","This work used coalescence theory to examine the genetic evidence, or lack thereof, for late Pleistocene refugia of boreal North American and tropical Amazonian mammals and found substantial and concordant evidence of demographic expansion in North American mammals, particularly at higher latitudes."
"DNA footprints of European hedgehogs, Erinaceus europaeus and E. concolor: Pleistocene refugia, postglacial expansion and colonization routes","https://scispace.com/paper/dna-footprints-of-european-hedgehogs-erinaceus-europaeus-and-3ap1ybwcsm","2001","Journal Article","Molecular Ecology","Jennifer M. Seddon
F. Santucci
F. Santucci
N.J. Reeve
Godfrey M. Hewitt","10.1046/J.0962-1083.2001.01357.X","","European hedgehogs, Erinaceus europaeus and E. concolor, are among the many European plant and animal taxa that have been subjected to cyclical restriction to glacial refugia and interglacial expansion. An analysis of 95 mitotypes, comprising partial cytochrome b and control region sequences, shows deep divergence between the two hedgehog species. Three europaeus and two concolor clades are clearly identified and are consistent with previously identified refugia for Europe: the Iberian peninsula, Italy, and the Balkans. The degree of mitochondrial divergence among these clades suggests pre-Pleistocene separation of the refugial populations. In contrast, analysis of two nuclear introns clearly separates the two concolor clades, as in the mitochondrial data, but cannot discriminate the three europaeus clades. This discrepancy between nuclear and mitochondrial data is attributed to historical differences in the refugial population size of europaeus and concolor. The geographical distribution of mitotypes is analysed using nested clade analysis. This method, by including unobserved ('missing') mitotypes, can identify mitotype groupings that remain undetected in conventional analyses. However, the application of nested clade analysis to the study of refugial populations may be hampered by such factors as the loss of haplotypes from the refugial areas by repeated contractions of the population and the recent time scale of colonization relative to mutation rate.","The degree of mitochondrial divergence among these clades suggests pre‐Pleistocene separation of the refugial populations of europaeus and concolor, and nested clade analysis is used to identify mitotype groupings that remain undetected in conventional analyses."
"Phylogeography of the dusky shrew, Sorex monticolus (Insectivora, Soricidae): insight into deep and shallow history in northwestern North America.","https://scispace.com/paper/phylogeography-of-the-dusky-shrew-sorex-monticolus-2c8fshqgud","2001","Journal Article","Molecular Ecology","John R. Demboski
Joseph A. Cook","10.1046/J.1365-294X.2001.01260.X","","Phylogenetic relationships among the dusky shrew (Sorexmonticolus) and eight related species (S. bairdi, S. bendirii, S. neomexicanus, S.ornatus, S. pacificus, S. palustris, S. sonomae and S.vagrans) were assessed using sequences from the mitochondrial cytochrome b gene (801 bp). Analyses using parsimony and maximum likelihood revealed significant molecular variation not reflected in previous morphological studies of these species. Conversely, three morphologically defined species (S.bairdi, S.neomexicanus and S.pacificus) were poorly differentiated. Sorexornatus and S.vagrans represented basal taxa for a more inclusive group that included: (i) a widespread Continental clade containing S.monticolus (Arizona to Alaska, including S. neomexicanus); (ii) a Coastal clade containing S.monticolus (Oregon to south-east Alaska, including S. bairdi and S. pacificus); (iii) the semiaquatic species (S. bendirii and S. palustris); and (iv) S.sonomae. Additional subdivision was observed within the Continental clade corresponding to populations from the northern and southern Rocky Mountains. Average uncorrected sequence divergence between the Coastal and Continental clades was 5.3% (range 4.5-6.2%), which exceeds many interspecific comparisons within this species complex and within the genus Sorex. Lack of resolution of internal nodes within topologies suggests a deep history of rapid diversification within this group. Late Pleistocene/Holocene glacial perturbations are reflected in the shallow phylogeographic structure within these clades in western North America. Our results suggest also that S. monticolus is not monophyletic under current taxonomic nomenclature. This perspective on phylogeographic history was developed within a growing comparative framework for other organisms in western North America.","The results suggest also that S. monticolus is not monophyletic under current taxonomic nomenclature, and Lack of resolution of internal nodes within topologies suggests a deep history of rapid diversification within this group."
