"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Understanding the origins of areas of endemism in phylogeographic analyses: a reply to bridle et al.","https://scispace.com/paper/understanding-the-origins-of-areas-of-endemism-in-rqt8zjecf7","2004","Journal Article","Evolution","Ben J. Evans
David C. Cannatella
Don J. Melnick","10.1111/J.0014-3820.2004.TB01719.X","","One of the chief strategies used to protect biodiversity isthe identiﬁcation of areas of endemism—regions in whichunique species or populations are concentrated. It often hasbeen assumed that such areas result from nonrandom histor-ical processes that affect a biota, such as vicariance of dis-tributional ranges by geological or climatological events.This might produce concordant patterns of distribution, aswell as genetic divergence, among clades of distantly relatedspecies, such as monkeys, toads, and grasshoppers. However,explanations due to vicariance and fragmentation have ap-propriately come under closer scrutiny, because independentprocesses, such as adaptation to local ecological conditionsor lineage sorting, might produce similar biogeographic pat-terns. Hence the use of hypothesis testing in biogeography,as opposed to narrative scenarios, has grown (Knowles 2001;Templeton 2002; Lessa et al. 2003).We recently identiﬁed concordant areas of endemism(AOEs) in monkeys and toads on the biodiverse Indonesianisland of Sulawesi that we attributed to habitat fragmentation(Evans et al. 2003a). Bridle et al. (2004) proposed that theidentiﬁcation of these AOEs is premature. They presented analternative analysis and concluded that a hypothesis of iso-lation by distance would explain the distributional patternsin the Celebes toad,Bufo celebensis. Thus, the main concernsof Bridle et al. (2004) are: (1) other processes in addition toor instead of fragmentation, such as isolation by distance,may explain the distribution of diversity on Sulawesi, (2) notall Sulawesi species or populations have AOEs that corre-spond with Sulawesi macaques and toads, and (3) a hypoth-esis of isolation by distance rather than fragmentation is suf-ﬁcient to explain our data fromB. celebensis mitochondrialDNA (mtDNA). We agree with the ﬁrst two of these asser-tions, as we have discussed (Evans et al. 2003a), but disagreewith the third.In this response we review evidence that supports frag-mentation as the cause of concordant AOEs in Sulawesi mon-keys and toads. We describe how assumptions made in thepartial correlation test by Bridle et al. (2004) are not satisﬁedby the data, and how these inappropriate assumptions delivera misleading result. We further demonstrate that when theseassumptions are not made, our data onB. celebensis stronglysupport a signiﬁcant correlation between genetic distance andSulawesi AOEs that is independent of geographical distance,a result that is also supported by our other analyses (Evanset al. 2003a). Finally, we point out that although exceptionsto a more common pattern of endemism are expected, theseareas provide useful biological information for conservationdecisions.Null hypotheses, nested clade analysisEvans et al. (2003a) tested the null hypothesis of panmixiaof B. celebensis mtDNA with nested clade analysis (NCA);deviations from the null were explored with alternative ex-planations including isolation by distance and fragmentation(Templeton 1998). Bridle et al. (2004) criticized the use ofNCA, and cited a critique of NCA that we also cited byKnowles and Maddison (2002). However, they did not dem-onstrate how NCA might have caused error in our study. Oneconclusion of Knowles and Maddison (2002) is that NCAhas a tendency to assign deterministic processes such as frag-mentation to patterns that may be realized by stochastic pro-cesses such as lineage sorting. Although this seems plausiblefor a small number of congruent patterns, the ‘‘mirrorimage’’of seven separate AOEs for toads and monkeys is supportedby phylogenetic analyses and by parametric bootstrap tests,and argues against stochastic lineage sorting as the sole causeof the phylogeographic pattern of B. celebensis mtDNA.If abiotic processes inﬂuenced the distribution of diversityon Sulawesi, multiple sympatrically occurring species withdifferent ecological adaptations might share a common dis-tribution of diversity. Bridle et al. (2004) suggested that weincorrectly tested the null hypothesis that they embrace—thatgenetic variation is due to isolation by distance (a hypothesiswe tested with NCA). However, they missed the point thatthe null hypotheses of the parametric bootstrap tests (Huel-senbeck et al. 1996; Goldman et al. 2000) explored anotheralternative: that B. celebensis mtDNA sequences form a cladein each AOE.Isolation by distance is expected to result in older lineagestypically being widespread, whereas younger ones have amore limited distribution (Crandall and Templeton 1993; Po-sada and Crandall 2001). Although stochastic processes orpoor sampling can yield no overlap without any barrier togene ﬂow (Irwin 2002), in the absence of barriers to dispersalother than distance some geographic overlap in clades canresult. That we detected no geographic overlap of the twooldest mtDNA clades of B. celebensis and also no overlap ofseven other divergent clades suggests the role of factors inaddition to geographic distance in inﬂuencing AOEs. Ofcourse, as Bridle et al. (2004) pointed out, multiple molecularmarkers and other sources of information are preferable to a","Evidence is reviewed that supports frag-mentation as the cause of concordant AOEs in Sulawesi mon-keys and toads and how assumptions made in thepartial correlation test by Bridle et al. (2004) are not satisﬁed by the data, and how inappropriate assumptions deliver a misleading result."
"Birth of a hotspot of intraspecific genetic diversity: notes from the underground.","https://scispace.com/paper/birth-of-a-hotspot-of-intraspecific-genetic-diversity-notes-aifqokm6ng","2010","Journal Article","Molecular Ecology","Daniele Canestrelli
Gaetano Aloise
Silvia Cecchetti
Giuseppe Nascetti","10.1111/J.1365-294X.2010.04900.X","","Hotspots of intraspecific diversity have been observed in most species, often within areas of putative Pleistocene refugia. They have thus mostly been viewed as the outcome of prolonged stability of large populations within the refugia. However, recent evidence has suggested that several other microevolutionary processes could also be involved in their formation. Here, we investigate the contribution of these processes to current range-wide patterns of genetic diversity in the Italian endemic mole Talpa romana, using both nuclear (30 allozyme loci) and mitochondrial markers (cytochrome b sequences). Southern populations of this species showed an allozyme variation that is amongst the highest observed in small mammals (most populations had an expected heterozygosity of 0.10 or above), which was particularly unexpected for a subterranean species. Population genetic, phylogeographic and historical demographic analyses indicated that T. romana populations repeatedly underwent allopatric differentiations followed by secondary admixture within the refugial range in southern Italy. A prolonged demographic stability was reliably inferred from the mitochondrial DNA data only for a population group located north and east of the Calabrian peninsula, showing comparatively lower levels of allozyme variability, and lacking evidence of secondary admixture with other groups. Thus, our results point to the admixture between differentiated lineages as the main cause of the higher levels of diversity of refugial populations. When compared with the Pleistocene evolutionary history recently inferred for species from both the same and other geographic regions, these results suggest the need for a reappraisal of the role of gene exchange in the formation of intraspecific hotspots of genetic diversity.","The results point to the admixture between differentiated lineages as the main cause of the higher levels of diversity of refugial populations, when compared with the Pleistocene evolutionary history recently inferred for species from both the same and other geographic regions."
"Effects of historical climate change, habitat connectivity, and vicariance on genetic structure and diversity across the range of the red tree vole ( Phenacomys longicaudus ) in the Pacific Northwestern United States.","https://scispace.com/paper/effects-of-historical-climate-change-habitat-connectivity-2a0uhlqpy8","2005","Journal Article","Molecular Ecology","Mark P. Miller
M. Renee Bellinger
Eric D. Forsman
Susan M. Haig","10.1111/J.1365-294X.2005.02765.X","","Phylogeographical analyses conducted in the Pacific Northwestern United States have often revealed concordant patterns of genetic diversity among taxa. These studies demonstrate distinct North/South genetic discontinuities that have been attributed to Pleistocene glaciation. We examined phylogeographical patterns of red tree voles ( Phenacomys longicaudus ) in western Oregon by analysing mitochondrial control region sequences for 169 individuals from 18 areas across the species’ range. Cytochrome b sequences were also analysed from a subset of our samples to confirm the presence of major haplotype groups. Phylogenetic network analyses suggested the presence of two haplotype groups corresponding to northern and southern regions of P. longicaudus ’ range. Spatial genetic analyses ( SAMOVA and Genetic Landscape Shapes) of control region sequences demonstrated a primary genetic discontinuity separating northern and southern sampling areas, while a secondary discontinuity separated northern sampling areas into eastern and western groups divided by the Willamette Valley. The North/South discontinuity likely corresponds to a region of secondary contact between lineages rather than an overt barrier. Although the Cordilleran ice sheet (maximum ∼ ∼ ∼ 12 000 years ago) did not move southward to directly affect the region occupied by P. longicaudus , climate change during glaciation fragmented the forest landscape that it inhabits. Signatures of historical fragmentation were reflected by positive associations between latitude and variables such as Tajima’s D and patterns associated with location-specific alleles. Genetic distances between southern sampling areas were smaller, suggesting that forest fragmentation was reduced in southern vs. northern regions.","Examination of phylogeographical patterns of red tree voles in western Oregon demonstrated distinct North/South genetic discontinuities that have been attributed to Pleistocene glaciation, and suggested the presence of two haplotype groups corresponding to northern and southern regions of P. longicaudus."
"Diversification processes in Gerp's mouse lemur demonstrate the importance of rivers and altitude as biogeographic barriers in Madagascar's humid rainforests","https://scispace.com/paper/diversification-processes-in-gerp-s-mouse-lemur-demonstrate-1ned4zh0","2023","Journal Article","Ecology and Evolution","Tobias van Elst
Dominik Schüßler
Romule Rakotondravony
Anne Veillet
Paul A. Hohenlohe
Jonah Ratsimbazafy
Rodin M. Rasoloarison
Solofonirina Rasoloharijaona
Blanchard Randrianambinina
Miarisoa L. Ramilison
Anne D. Yoder
Edward E. Louis
Ute Radespiel","10.1002/ece3.10254","","Abstract Madagascar exhibits exceptionally high levels of biodiversity and endemism. Models to explain the diversification and distribution of species in Madagascar stress the importance of historical variability in climate conditions which may have led to the formation of geographic barriers by changing water and habitat availability. The relative importance of these models for the diversification of the various forest‐adapted taxa of Madagascar has yet to be understood. Here, we reconstructed the phylogeographic history of Gerp's mouse lemur (Microcebus gerpi) to identify relevant mechanisms and drivers of diversification in Madagascar's humid rainforests. We used restriction site associated DNA (RAD) markers and applied population genomic and coalescent‐based techniques to estimate genetic diversity, population structure, gene flow and divergence times among M. gerpi populations and its two sister species M. jollyae and M. marohita. Genomic results were complemented with ecological niche models to better understand the relative barrier function of rivers and altitude. We show that M. gerpi diversified during the late Pleistocene. The inferred ecological niche, patterns of gene flow and genetic differentiation in M. gerpi suggest that the potential for rivers to act as biogeographic barriers depended on both size and elevation of headwaters. Populations on opposite sides of the largest river in the area with headwaters that extend far into the highlands show particularly high genetic differentiation, whereas rivers with lower elevation headwaters have weaker barrier functions, indicated by higher migration rates and admixture. We conclude that M. gerpi likely diversified through repeated cycles of dispersal punctuated by isolation to refugia as a result of paleoclimatic fluctuations during the Pleistocene. We argue that this diversification scenario serves as a model of diversification for other rainforest taxa that are similarly limited by geographic factors. In addition, we highlight conservation implications for this critically endangered species, which faces extreme habitat loss and fragmentation.","In this paper , the authors reconstructed the phylogeographic history of Gerp's mouse lemur (Microcebus gerpi) to identify relevant mechanisms and drivers of diversification in Madagascar's humid rainforests."
"Comparative phylogeography reveals the demographic patterns of neotropical ancient mountain species","https://scispace.com/paper/comparative-phylogeography-reveals-the-demographic-patterns-208umm8s","2023","Journal Article","Molecular Ecology","Marcos Vinicius Dantas-Queiroz
Fernanda Hurbath
Fernanda Maria de Russo Godoy
Flávia M. Lanna
Leonardo M. Versieux
Clarisse Palma-Silva","10.1111/mec.16929","","Mountains are renowned for their bountiful biodiversity. Explanations on the origin of such abundant life are usually regarded to their orogenic history. However, ancient mountain systems with geological stability also exhibit astounding levels of number of species and endemism, as illustrated by the Brazilian Quartzitic Mountains (BQM) in Eastern South America. Thus, cycles of climatic changes over the last couple million years are usually assumed to play an important role in the origin of mountainous biota. These climatic oscillations potentially isolated and reconnected adjacent populations, a phenomenon known as flickering connectivity, accelerating speciation events due to range fragmentation, dispersion, secondary contact, and hybridization. To evaluate the role of the climatic fluctuations on the diversification of the BQM biota, we estimated the ancient demography of distinct endemic species of animals and plants using hierarchical approximate Bayesian computation analysis and Ecological Niche Modelling. Additionally, we evaluated if climatic oscillations have driven a genetic spatial congruence in the genetic structure of codistributed species from the Espinhaço Range, one of the main BQM areas. Our results show that the majority of plant lineages underwent a synchronous expansion over the Last Glacial Maximum (LGM, c. 21 thousand years ago), although we could not obtain a clear demographic pattern for the animal lineages. We also obtained a signal of a congruent phylogeographic break between lineages endemic to the Espinhaço Range, suggesting how ancient climatic oscillations might have driven the evolutionary history of the Espinhaço's biota.","In this paper , the authors evaluated the role of the climatic fluctuations on the diversification of the Brazilian Quartzitic Mountains (BQM) biota using hierarchical approximate Bayesian computation analysis and ecological niche modeling."
"Forest refugia and riverine barriers promote diversification in the West African pygmy shrew (Crocidura obscurior complex, Soricomorpha)","https://scispace.com/paper/forest-refugia-and-riverine-barriers-promote-diversification-1aknhscluq","2014","Journal Article","Zoologica Scripta","François Jacquet
Violaine Nicolas
Marc Colyn
Blaise Kadjo
Rainer Hutterer
Jan Decher
Bertin Akpatou
Corinne Cruaud
Christiane Denys","10.1111/ZSC.12039","","The Crocidura obscurior or West African pygmy shrew complex is endemic to West African forests from south-eastern Guinea, eastern Liberia, southern Cote d'Ivoire and south-western Ghana. We explore the genetic and morphometric diversity of 239 individuals of the C. obscurior complex from 17 localities across its geographical range. Using genetic data from three mitochondrial (16S, cytochrome b and COI) and four nuclear markers (BRCA1, STAT5A, HDAC2 and RIOK3) and skull geometric morphometrics, we show that this complex is composed of two cryptic and sympatric species, C. obscurior and C. eburnea. We then test several hypotheses to infer their evolutionary history. The observed phylogeographical pattern based on cytochrome b and COI sequences fits the forest refuge theory: during arid phases of the Plio-Pleistocene, around 3.5, 2.1, 1 and 0.5 Mya, a small number of populations survived in isolated forest patches and diverged allopatrically. During wetter climatic periods, forests expanded, leading to secondary contacts between previously isolated populations. Our results also suggest the possible contribution of episodes of isolation in subrefuges. Historical variation of the West African hydrographic network could also have contributed to the observed patterns of genetic differentiation. Rivers such as the Volta and Sassandra may act as past and/or current barriers to gene flow. Although these two species have sympatric distributions, their phylogeographical histories are somewhat dissimilar due to small differences in their dispersal abilities and ecological requirements.","The observed phylogeographical pattern based on cytochrome b and COI sequences fits the forest refuge theory: during arid phases of the Plio‐Pleistocene, a small number of populations survived in isolated forest patches and diverged allopatrically, leading to secondary contacts between previously isolated populations."
"ARTICLE The phylogeography of the rodent genus Malacomys suggests multiple Afrotropical Pleistocene lowland forest","https://scispace.com/paper/article-the-phylogeography-of-the-rodent-genus-malacomys-fp39ex7dhs","2015","","","Kouakou Hilaire Bohoussou
Raphaël Cornette
Bertin Akpatou
Marc Colyn
Julian C. Kerbis Peterhans
Jan Kennis
Violaine Nicolas","","","Aim This study aims to reconstruct the evolutionary history of the Africanrodent genus Malacomys and to identify factors driving diversiﬁcation withinthis genus.Location African tropical lowland forest.Methods Analyses were based on sampling representatives from most of theknown geographical range of the genus. We assessed genetic structure and his-torical biogeography using a combination of mitochondrial and nuclear mark-ers. Morphological differences between lineages were analysed using ageometric morphometric approach.Results Three species of Malacomys are recognized within the genus. Two areendemic to West Africa, and one is endemic to Central Africa. Our analysesreveal a strong phylogeographical structure with 13 lineages, most of them allo-patric or parapatric. A complex biogeographical history, including dispersal–vicariance events, explains the current genetic structure of Malacomys. Discretedivergence events within the genus are dated to the mid-Pliocene (3.7 Ma,95% range: 2.4–5.2 Ma) and the Pleistocene (less than 1.9 Ma, with mostevents less than 1 Ma). Morphological variation is partly congruent withgenetic structure and may indicate local adaptations.Main conclusions Climatic oscillations, which led to periodic fragmentationof the forest habitat, seem to be the major driver of diversiﬁcation within thisgenus. Our results support the existence of multiple small, rather than a fewlarge, forest refugia during glacial maxima. Rivers have played a signiﬁcant rolein shaping boundaries of several regional haplogroups, either by promotingdiversiﬁcation or by preventing secondary contact between previously isolatedlineages.KeywordsClimate changes, dispersal, forest refugia, Malacomys, phylogeography,Plio-Pleistocene, riverine barrier hypothesis, tropical Africa, vicariance.INTRODUCTIONThe tropical forest of Africa is one of the most biologicallydiverse regions in the world for mammals (Ceballos & Ehrlich,2006). The diversiﬁcation of tropical African vertebrates has awide range of possible evolutionary causes, include the follow-ing three. Tectonic activity during the Mio-Pliocene may havestrongly inﬂuenced diversiﬁcation events, particularly in theRift region and along the Cameroon Volcanic line (Moodley B Taylor et al., 2009). Climate ﬂuctuations asso-ciated with Pleistocene glacial cycles led to periodic contrac-tions and expansions of vegetation and faunal assemblages(deMenocal, 2004). Such modiﬁcations of habitat may havecaused faunal diversiﬁcation, either through allopatric diver-gence into distinct forest refugia (Pleistocene refuge theory;Haffer, 1982) or, for taxa with wide ecological preferences,","Climatic oscillations, which led to periodic fragmentation of the forest habitat, seem to be the major driver of diversiﬁcation within this genus, and the results support the existence of multiple small, rather than a few large, forest refugia during glacial maxima."
"Plio‐Pleistocene history of West African Sudanian savanna and the phylogeography of the Praomys daltoni complex (Rodentia): the environment/geography/genetic interplay","https://scispace.com/paper/plio-pleistocene-history-of-west-african-sudanian-savanna-4ekoij20pu","2010","Journal Article","Molecular Ecology","Josef Bryja
Laurent Granjon
Gauthier Dobigny
Hana Patzenhauerová
Adam Konečný
Adam Konečný
Jean-Marc Duplantier
P. Gauthier
Marc Colyn
Lies Durnez
Aude Lalis
Violaine Nicolas","10.1111/J.1365-294X.2010.04847.X","","Rodents of the Praomys daltoni complex are typical inhabitants of the Sudanian savanna ecosystem in western Africa and represent a suitable model for testing the effects of Quaternary climatic oscillations on extant genetic variation patterns. Phylogeographical analyses of mitochondrial DNA sequences (cytochrome b) across the distribution range of the complex revealed several well-defined clades that do not support the division of the clade into the two species currently recognized on the basis of morphology, i.e. P. daltoni (Thomas, 1892) and Praomys derooi (Van der Straeten & Verheyen 1978). The observed genetic structure fits the refuge hypothesis, suggesting that only a small number of populations repeatedly survived in distinct forest-savanna mosaic blocks during the arid phases of the Pleistocene, and then expanded again during moister periods. West African rivers may also have contributed to genetic differentiation, especially by forming barriers after secondary contact of expanding populations. The combination of three types of genetic markers (mtDNA sequences, microsatellite loci, cytogenetic data) provides evidence for the presence of up to three lineages, which most probably represent distinct biological species. Furthermore, incongruence between nuclear and mtDNA markers in some individuals unambiguously points towards a past introgression event. Our results highlight the importance of combining different molecular markers for an accurate interpretation of genetic data.","The combination of three types of genetic markers provides evidence for the presence of up to three lineages, which most probably represent distinct biological species, and incongruence between nuclear and mtDNA markers in some individuals unambiguously points towards a past introgression event."
"Interglacial refugia preserved high genetic diversity of the Chinese mole shrew in the mountains of southwest China","https://scispace.com/paper/interglacial-refugia-preserved-high-genetic-diversity-of-the-44w95cjdsm","2016","Journal Article","Heredity","Kai He
Nai-Qing Hu
Nai-Qing Hu
Chen X
Jia-Tang Li
Xue-Long Jiang","10.1038/HDY.2015.62","","The mountains of southwest China (MSC) harbor extremely high species diversity; however, the mechanism behind this diversity is unknown. We investigated to what degree the topography and climate change shaped the genetic diversity and diversification in these mountains, and we also sought to identify the locations of microrefugia areas in these mountains. For these purposes, we sampled extensively to estimate the intraspecific phylogenetic pattern of the Chinese mole shrew (Anourosorex squamipes) in southwest China throughout its range of distribution. Two mitochondrial genes, namely, cytochrome b (CYT B) and NADH dehydrogenase subunit 2 (ND2), from 383 archived specimens from 43 localities were determined for phylogeographic and demographic analyses. We used the continuous-diffusion phylogeographic model, extensive Bayesian skyline plot species distribution modeling (SDM) and approximate Bayesian computation (ABC) to explore the changes in population size and distribution through time of the species. Two phylogenetic clades were identified, and significantly higher genetic diversity was preserved in the southern subregion of the mountains. The results of the SDM, continuous-diffusion phylogeographic model, extensive Bayesian skyline plot and ABC analyses were congruent and supported that the Last Interglacial Maximum (LIG) was an unfavorable period for the mole shrews because of a high degree of seasonality; A. squamipes survived in isolated interglacial refugia mainly located in the southern subregion during the LIG and rapidly expanded during the last glacial period. These results furnished the first evidence for major Pleistocene interglacial refugia and a latitudinal effect in southwest China, and the results shedding light on the higher level of species richness in the southern subregion.","The results furnished the first evidence for major Pleistocene interglacial refugia and a latitudinal effect in southwest China, and the results shedding light on the higher level of species richness in the southern subregion of the mountains."
"Effects of Pleistocene glaciations and rivers on the population structure of Bornean orangutans (Pongo pygmaeus)","https://scispace.com/paper/effects-of-pleistocene-glaciations-and-rivers-on-the-3qlht7oa4h","2010","Journal Article","Proceedings of the National Academy of Sciences of the United States of America","Natasha Arora
Alexander Nater
Carel P. van Schaik
Erik P. Willems
Maria A. van Noordwijk
Benoit Goossens
Nadja Morf
Meredith L. Bastian
Cheryl D. Knott
Helen C. Morrogh-Bernard
Noko Kuze
Tomoko Kanamori
Joko Pamungkas
Dyah Perwitasari-Farajallah
Ernst J. Verschoor
Kristin S. Warren
Michael Krützen","10.1073/PNAS.1010169107","","Sundaland, a tropical hotspot of biodiversity comprising Borneo and Sumatra among other islands, the Malay Peninsula, and a shallow sea, has been subject to dramatic environmental processes. Thus, it presents an ideal opportunity to investigate the role of environmental mechanisms in shaping species distribution and diversity. We investigated the population structure and underlying mechanisms of an insular endemic, the Bornean orangutan (Pongo pygmaeus). Phylogenetic reconstructions based on mtDNA sequences from 211 wild orangutans covering the entire range of the species indicate an unexpectedly recent common ancestor of Bornean orangutans 176 ka (95% highest posterior density, 72–322 ka), pointing to a Pleistocene refugium. High mtDNA differentiation among populations and rare haplotype sharing is consistent with a pattern of strong female philopatry. This is corroborated by isolation by distance tests, which show a significant correlation between mtDNA divergence and distance and a strong effect of rivers as barriers for female movement. Both frequency-based and Bayesian clustering analyses using as many as 25 nuclear microsatellite loci revealed a significant separation among all populations, as well as a small degree of male-mediated gene flow. This study highlights the unique effects of environmental and biological features on the evolutionary history of Bornean orangutans, a highly endangered species particularly vulnerable to future climate and anthropogenic change as an insular endemic.","Phylogenetic reconstructions based on mtDNA sequences indicate an unexpectedly recent common ancestor of Bornean orangutans 176 ka (95% highest posterior density, 72–322 ka), pointing to a Pleistocene refugium."
"How is phylogeography shaping our understanding of the geography of diversity, diversification, and range dynamics in mammals?","https://scispace.com/paper/how-is-phylogeography-shaping-our-understanding-of-the-2lgr7cbryn","2019","Journal Article","Journal of Mammalogy","Brett R. Riddle
Tereza Jezkova","10.1093/JMAMMAL/GYZ027","","Mammals have played a foundational role in the explosive growth of phylogeography over the past 30 years that it has been a recognized discipline. Novel discoveries of geographic patterns and processes using phylogeographic approaches have integrated disciplines including biogeography, evolutionary biology, ecology, and conservation biology. Here, we use several approaches to survey the scope and influence of phylogeography, beginning with use of a well-studied family of North American rodents to contrast information content derived from DNA-based phylogeography versus a popular older method, allozyme electrophoresis, of assaying genetic variation within and among species across geography. We conclude that phylogeography has elevated the quality of insights attainable regarding, for example, the causal role of Earth history events in processes including lineage divergence, speciation, and adaptive evolution. Next, we use searches of the Web of Science with an array of terms that return information on molecular markers employed, numbers of individuals and localities examined, time frames investigated, historical processes and ways that species and biotas have responded to Earth history, design of phylogeographic studies (e.g., single-taxon versus comparative), and current gaps in taxonomic and geographic sampling. Highlighted results from phylogeographic assays include: an average of 3.3 cryptic lineages per taxonomic species in rodents; a bias in number of studies toward less-diverse biogeographic regions; and a relatively low number of mammalian genera studied. We conclude with predicted and recommended directions for future growth in mammalian phylogeography, including prospects for an increasing role of next generation-based genomics.","It is concluded that phylogeography has elevated the quality of insights attainable regarding, for example, the causal role of Earth history events in processes including lineage divergence, speciation, and adaptive evolution."
"Comparative population structure of Cynopterus fruit bats in peninsular Malaysia and southern Thailand","https://scispace.com/paper/comparative-population-structure-of-cynopterus-fruit-bats-in-4z74upk4eo","2005","Journal Article","Molecular Ecology","Polly Campbell
Christopher J. Schneider
Adura M. Adnan
Akbar Zubaid
Thomas H. Kunz","10.1111/J.1365-294X.2005.02769.X","","The extent to which response to environmental change is mediated by species-specific ecology is an important aspect of the population histories of tropical taxa. During the Pleistocene glacial cycles and associated sea level fluctuations, the Sunda region in Southeast Asia experienced concurrent changes in landmass area and the ratio of forest to open habitat, providing an ideal setting to test the expectation that habitat associations played an important role in determining species’ response to the opportunity for geographic expansion. We used mitochondrial control region sequences and six microsatellite loci to compare the phylogeographic structure and demographic histories of four broadly sympatric species of Old World fruit bats in the genus, Cynopterus . Two forest-associated species and two open-habitat generalists were sampled along a latitudinal transect in Singapore, peninsular Malaysia, and southern Thailand. Contrary to expectations based on habitat associations, the geographic scale of population structure was not concordant across ecologically similar species. We found evidence for long and relatively stable demographic history in one forest and one open-habitat species, and inferred non-coincident demographic expansions in the second forest and open-habitat species. Thus, while these results indicate that Pleistocene climate change did not have a single effect on population structure across species, a correlation between habitat association and response to environmental change was supported in only two of four species. We conclude that interactions between multiple factors, including historical and contemporary environmental change, species-specific ecology and interspecific interactions, have shaped the recent evolutionary histories of Cynopterus fruit bats in","It is concluded that interactions between multiple factors, including historical and contemporary environmental change, species‐specific ecology and interspecific interactions, have shaped the recent evolutionary histories of Cynopterus fruit bats in Southeast Asia."
"Biogeographically significant units in conservation: a new integrative concept for conserving ecological and evolutionary processes","https://scispace.com/paper/biogeographically-significant-units-in-conservation-a-new-48559p86sg","2019","Journal Article","Environmental Conservation","M. Paula Quiroga
Lucia Castello
Vilma Quipildor
Andrea C. Premoli","10.1017/S0376892919000286","","We combined tools of phylogeography, population genetics and biogeographical interpretation to analyse a group of phylogenetically independent lineages (animals and plants) that coexist within the same geographical region, yet under markedly different environments, in order to identify generalized barriers for gene flow. We tested the hypothesis that major geographic features have produced a concordant genetic structure in phylogenetically independent lineages. A rigorous bibliographic search was performed, selecting available molecular information from six taxa occupying distinct southern biomes of South America: Yungas, Prepuna, Puna and northern Monte. We estimated within-population genetic diversity, the genetic structure and haplotype phylogenies to assemble distribution maps of genetic barriers for each species. We found a strong association between genetic variation and latitudinal distribution of populations. We detected a major barrier for six taxa at 27°S latitude and a second one for a group of three species at 25–26°S. Two alternative non-exclusive hypotheses – geology and/or climate – explain concordant genetic barriers in divergent lineages. We suggest that the term ‘biogeographically significant units’ portrays a group of populations of phylogenetically unrelated taxa that inhabit the same geographic region that have been similarly impacted by major physical events, which can be used to identify priority areas in landscape conservation.","It is suggested that the term ‘biogeographically significant units’ portrays a group of populations of phylogenetically unrelated taxa that inhabit the same geographic region that have been similarly impacted by major physical events, which can be used to identify priority areas in landscape conservation."
"Impacts of Quaternary glaciation, geological history and geography on animal species history in continental East Asia: A phylogeographic review.","https://scispace.com/paper/impacts-of-quaternary-glaciation-geological-history-and-29ba3sif","2023","Journal Article","Molecular Ecology","Jinzhong Fu
Longying Wen","10.1111/mec.17053","","Continental East Asia has a mild Pleistocene climate and a complex recent geological history. Phylogeographic studies of animals over the last 30 years have produced several distinctive patterns. Glaciation refugia are numerous and are not restricted to any particular regions. Most of them are localized and species-specific, although several large refugia, for example the mountains of SW China, are shared by multiple species and have refugia-within-refugia. Furthermore, postglaciation range expansion events vary greatly in time, scale and direction. Large-scale south-to-north post-LGM expansions are few and mostly occurred in the northern regions. Additionally, several unique geographic features, including the three-step terrain of China and the northern arid belt, have significant impacts on many species histories. Overall, the impacts of Pleistocene glaciations, particularly the LGM, on species history vary drastically from nondetectable to significant. The impacts are the least for species from the southwestern region and are most dominant for species from the north. Geological events play a more significant role in shaping species history than Pleistocene climatic changes. Phylogeographic patterns among animals species are highly consistent with those of plants. Future phylogeographic endeavour in East Asia should be hypothesis-driven and seek processes that underlie common patterns. The wide use of genomic data allow accurate estimates of historical population processes and exploration of older history beyond the Pleistocene.","In this article , the impacts of Pleistocene glaciations on species history vary drastically from nondetectable to significant and the impacts are the least for species from the southwestern region and the most dominant for those from the north."
